Code,Name,Volatility,TotalReturn,AvgReturn,Sector,Volume,Amount,Marcap
014990,인디에프,7.49,39.33,0.8639081587910249,"섬유,의류,신발,호화품",444117,423941197,72108475200
002410,범양건영,11.14,123.33,1.9053776243361054,건설,1119137,2885245045,70760536500
102280,쌍방울,0.0,0.0,0.0,"섬유,의류,신발,호화품",0,0,70637274900
013870,지엠비코리아,1.13,-8.15,-0.1435539496898802,자동차부품,7018,25782150,69899906200
016880,웅진,2.25,-7.27,-0.1205604212693127,출판,140473,122322271,69296778360
000890,보해양조,5.15,11.21,0.29363276938720834,음료,301336,149437891,69003583984
017040,광명전기,3.16,-8.87,-0.08995731910578529,전기장비,119947,189016998,68993483080
004450,삼화왕관,1.32,-2.04,-0.0257914731796734,포장재,1431,44367000,67216624800
023350,한국종합기술,6.63,35.92,0.696275268878585,건설,549680,3363664260,67123500000
002760,보락,5.66,-14.97,0.30618554720567764,식품,301994,334638518,67028100000
091090,세원이앤씨,0.0,0.0,0.0,석유와가스,0,0,66998498210
33626K,두산퓨얼셀1우,2.53,-10.13,-0.16128960278193372,전기제품,25842,126910570,66420074000
002140,고려산업,5.21,-3.62,0.018672722860135313,식품,225790,599884225,66338870500
078935,GS우,1.03,-3.14,-0.06303776742429919,석유와가스,6076,224559750,66127803300
001275,부국증권우,0.46,-0.45,-0.006498155636692575,증권,246,5422950,66000000000
004060,SG세계물산,2.07,-8.96,-0.1583839088822188,"섬유,의류,신발,호화품",261522,84459760,65788112000
155660,DSR,3.11,5.55,0.13814479644112426,비철금속,56129,230935190,65440000000
006740,영풍제지,2.56,-12.32,-0.2153585449533922,종이와목재,152430,178085102,65243723406
03473K,SK우,1.55,-8.38,-0.14311230613937073,석유와가스,1377,158143200,64992298000
009190,대양금속,2.86,-11.12,-0.11628186684694192,철강,146933,223900882,64980218524
031820,콤텍시스템,1.88,-6.79,-0.11688750365840092,IT서비스,157036,84295766,64762534310
003560,IHQ,0.0,0.0,0.0,방송과엔터테인먼트,0,0,64669472240
009770,삼정펄프,1.18,-3.19,-0.05673563063648691,가정용품,773,20017100,64499251800
075180,새론오토모티브,1.78,-13.99,-0.232978379785281,자동차부품,22374,75094495,64320000000
003010,혜인,2.26,0.0,0.025053749269281906,기계,59319,296498035,63690862470
357250,미래에셋맵스리츠,1.31,-17.13,-0.3229935324995187,부동산,65496,163860465,63487566700
041650,상신브레이크,1.87,-14.6,-0.2404655117908089,자동차부품,36938,108622055,63448134750
055490,테이팩스,2.45,-30.79,-0.5812346114028756,전자장비와기기,18990,250933550,63245559000
017180,명문제약,2.98,-11.48,-0.1598419128562183,제약,95058,175274960,62813889900
011300,성안머티리얼스,6.4,45.14,0.7568858105496997,"섬유,의류,신발,호화품",1148669,866570434,62546939676
092780,동양피스톤,2.15,-15.41,-0.2617919247402126,자동차부품,4039,18845440,61825919700
072130,유엔젤,4.43,8.49,0.26338860081089754,IT서비스,1406578,6757103345,61556792910
005750,대림B&Co,1.73,4.13,0.09156569969111998,건축제품,7395,27144975,60937037200
006370,대구백화점,2.55,-26.31,-0.4380016163168241,백화점과일반상점,9385,51697730,60925669930
008870,금비,2.38,6.49,0.09474414976148389,포장재,13336,815491000,60700000000
006805,미래에셋증권우,4.31,3.02,0.1291340938514343,증권,13765,58740270,60033073750
000850,화천기공,1.66,-5.88,-0.09309243598664678,기계,3985,108052250,59840000000
010660,화천기계,5.79,-11.17,-0.03067497326231079,기계,614528,1647181250,59510000000
002360,SH에너지화학,3.27,-4.31,-0.030778093006557494,화학,559914,296484010,59234278090
009180,한솔로지스틱스,1.52,-10.11,-0.1732291047718352,항공화물운송과물류,42355,88725220,58845674250
009810,플레이그램,4.21,14.93,0.2633736015466427,판매업체,2590018,998936285,58476687500
004920,씨아이테크,2.68,-22.08,-0.4190632782037659,컴퓨터와주변기기,84219,96052608,58126385673
378850,화승알앤에이,2.7,-25.64,-0.4603219604264072,자동차부품,9436,28807830,58120486380
465770,STX그린로지스,3.57,-31.81,-0.5920071648135098,해운사,43509,348671150,57941938560
100220,비상교육,5.7,-10.19,-0.04817703833530569,교육서비스,69034,304618125,57835497450
008250,이건산업,1.42,4.99,0.07116170145670786,건축자재,10444,54531240,57610860100
019180,티에이치엔,1.64,-3.92,-0.06830683529802425,자동차부품,70268,222950010,57420000000
023810,인팩,1.81,-27.62,-0.5102461007456385,자동차부품,5038,28714050,57400000000
145210,다이나믹디자인,4.16,-49.88,-1.2466773337199828,자동차부품,160210,264621624,57371018733
002795,아모레G우,0.99,-6.41,-0.14024129851225292,화장품,4320,38440910,57349553000
071090,하이스틸,3.46,-17.84,-0.2811856409318254,철강,84465,236841840,56738033510
004410,서울식품,1.52,-7.93,-0.11613604568883514,식품,1481024,222026284,56588089409
069730,DSR제강,2.62,4.69,0.10956656096544073,철강,52848,207678680,56304000000
011230,삼화전자,5.05,8.35,0.2521736419190708,전자장비와기기,162769,536032620,55947937000
001550,조비,2.36,-5.36,-0.07528968740740716,화학,15759,170268920,55920414030
021050,서원,2.14,-10.63,-0.16978675020061285,비철금속,177156,205381879,55497795710
011420,갤럭시아에스엠,4.36,-12.83,-0.18267304051540362,레저용장비와제품,345677,705039885,55237036220
058730,다스코,3.72,-8.88,-0.08273598010078896,건축자재,67366,196929050,54981052425
001620,케이비아이동국실업,1.55,-14.26,-0.2700307345164065,자동차부품,72139,35475810,54867464283
007610,선도전기,0.0,0.0,0.0,전기장비,0,0,54000000000
002880,대유에이텍,2.27,7.26,0.1750057455912394,자동차부품,64587,74268452,53895855060
025750,한솔홈데코,2.11,-10.19,-0.15472588177827376,건축자재,139357,92601875,53253563489
027740,마니커,1.43,-12.76,-0.22606657732248234,식품,88430,72940453,52523785556
008600,윌비스,6.93,76.36,1.1674793068705946,"섬유,의류,신발,호화품",1374372,1050163610,52175166264
120115,코오롱인더우,1.08,-13.3,-0.22413287413559063,화학,845,15803930,51952732200
308170,씨티알모빌리티,2.84,1.86,0.042172681421308394,자동차부품,5243,31467800,51832200000
000650,천일고속,1.4,-12.2,-0.22289758539525603,도로와철도운송,153,5469400,51451920000
005305,롯데칠성우,0.79,-0.9,-0.019494022777590277,음료,100,6613900,51247991000
002220,한일철강,1.69,-4.41,-0.06097552302575438,철강,11520,21889744,50965451140
001210,금호전기,3.43,4.98,0.2639274342478882,디스플레이장비및부품,264757,239778572,50873478531
003080,성보화학,0.68,-5.64,-0.09754790205809344,화학,10840,27135225,50250200000
009320,아진전자부품,3.31,-6.78,-0.06174551649402685,자동차부품,60947,61881003,50137866090
010600,웰바이오텍,0.0,0.0,0.0,해운사,0,0,49553256815
090080,평화산업,1.8,-12.06,-0.21266014428837796,자동차부품,32554,28965977,48863010510
002920,유성기업,1.06,-11.81,-0.20759012780246872,자동차부품,33642,62740078,48625615000
023960,에쓰씨엔지니어링,3.96,-31.82,-0.6393747267452791,건설,98267,134866087,48521084408
026940,부국철강,1.98,-9.21,-0.14490140827483805,철강,75917,183722910,48300000000
025530,SJM홀딩스,1.21,-10.69,-0.18101605126867368,자동차부품,9471,30432350,48012835720
008420,문배철강,2.85,-5.31,-0.054580060359940966,철강,7597,17571010,47568131600
012280,영화금속,1.68,15.92,0.26025183126104673,자동차부품,86842,78948746,47014699550
145270,케이탑리츠,1.0,-5.42,-0.07167221174093982,부동산,45607,44507623,46955376198
001290,상상인증권,1.48,-9.81,-0.17157270567044744,증권,133623,58090794,46801635840
118000,메타케어,1.86,-19.77,-0.3162563848659295,제약,62882,17930738,46796771376
006980,우성,2.13,-9.89,-0.13918844718489953,식품,1019,15359100,46720800000
000725,현대건설우,2.6,-3.86,-0.020472550642601593,건설,595,25794350,45984614800
357430,마스턴프리미어리츠,1.83,-31.95,-0.6330630187133467,부동산,47826,71740447,45940992342
013000,세우글로벌,3.4,21.92,0.36438866386891505,판매업체,226031,364276148,45669704321
123700,SJM,1.37,-15.54,-0.27184019585943847,자동차부품,23244,66963950,44942106240
134790,시디즈,3.36,-21.91,-0.33939817440524134,가구,783,17586850,44900000000
012200,계양전기,2.07,5.8,0.1221877121708289,자동차부품,211528,341255522,44727108047
009835,한화솔루션우,3.09,-16.76,-0.2630880136777025,에너지장비및서비스,344008,6427101440,44373263270
020760,일진디스플,1.57,-14.19,-0.2408271447254459,디스플레이패널,85474,72711372,44250303519
37550L,DL이앤씨2우(전환),1.36,-1.43,-0.006949402717525266,건설,2525,53240050,43717385700
002870,신풍,5.84,22.33,0.561657565369927,포장재,152767,193368440,43663416300
009460,한창제지,1.95,-10.54,-0.17513491216982147,포장재,54675,39312260,43557264780
004440,삼일씨엔에스,2.12,-17.01,-0.2696961260862365,건축자재,7731,26095240,43479599005
006125,SK디스커버리우,1.03,2.08,0.036747727276288944,석유와가스,1360,43426000,43402637250
025560,미래산업,5.72,-31.53,-0.5981629170751349,반도체와반도체장비,707567,570971211,43359642592
