Code,Name,Volatility,TotalReturn,Sector,Volume,Amount,Marcap,Risk
253450,스튜디오드래곤,1.75,-15.26,방송과엔터테인먼트,75102,3012415450,1209854544500,1
035760,CJ ENM,2.62,-8.59,방송과엔터테인먼트,69127,3801009900,1192945977600,2
005290,동진쎄미켐,3.27,4.57,반도체와반도체장비,234551,5443800150,1182533362000,2
240810,원익IPS,2.57,4.68,반도체와반도체장비,125223,2997131900,1153471673500,2
115450,HLB테라퓨틱스,3.81,34.59,제약,399325,5570700990,1119554864010,2
031980,피에스케이홀딩스,5.41,70.22,반도체와반도체장비,406872,20710164250,1088900947500,3
067160,SOOP,2.19,-3.36,양방향미디어와서비스,34386,3275796500,1083956528100,2
195940,HK이노엔,1.8,3.56,제약,236586,9075697750,1072286374350,2
039200,오스코텍,2.34,15.85,생물공학,260509,6838909150,992527192200,2
232140,와이씨,5.36,28.48,반도체와반도체장비,1511917,18269759450,970596490500,3
137400,피엔티,2.28,-4.92,전기제품,100691,3979953850,939039051300,2
042000,카페24,3.72,11.58,IT서비스,238435,9197448200,931317273600,2
086900,메디톡스,2.54,0.08,생물공학,38822,4789401400,909392726200,2
140410,메지온,3.57,1.68,식품,50805,1546961000,907889111100,2
078130,국일제지,0.0,0.0,종이와목재,0,0,901924696800,1
225570,넥슨게임즈,2.23,0.3,게임엔터테인먼트,138938,1856848640,884502136820,2
051980,중앙첨단소재,4.16,8.78,통신장비,520488,4611271990,880656436430,3
122870,와이지엔터테인먼트,2.55,3.23,방송과엔터테인먼트,141666,6363371400,858853701550,2
084370,유진테크,3.56,11.13,반도체와반도체장비,89687,3358720900,857059970800,2
064760,티씨케이,2.18,2.39,반도체와반도체장비,14881,1088650500,849940000000,2
417200,LS머트리얼즈,3.41,12.69,전기제품,208274,2616078060,845658237500,2
058970,엠로,3.51,0.6,소프트웨어,86352,5726996600,814439270000,2
047920,HLB제약,2.63,16.02,제약,180887,4577432150,806510097900,2
036830,솔브레인홀딩스,3.9,3.48,전기제품,25679,984055900,803971547600,2
213420,덕산네오룩스,3.87,28.6,디스플레이장비및부품,81347,2625902450,799563963800,2
121600,나노신소재,2.99,-0.76,화학,48652,3163060000,792745070000,2
033100,제룡전기,2.93,12.7,전기장비,269041,13336303400,788664281900,2
281740,레이크머티리얼즈,3.7,8.31,화학,116021,1380956560,786794659560,2
053800,안랩,2.46,-10.71,소프트웨어,69898,4910084600,775517468200,2
376300,디어유,6.04,-10.24,양방향미디어와서비스,185483,5762441550,762002832600,3
440110,파두,2.98,2.88,반도체와반도체장비,60911,915321930,743886485320,2
323280,태성,4.54,23.43,전자장비와기기,277488,7973182600,735296732000,3
317330,덕산테코피아,4.92,15.85,반도체와반도체장비,731192,25662936550,729990219600,3
067310,하나마이크론,4.19,20.97,반도체와반도체장비,499729,5504043120,726340561040,3
014620,성광벤드,3.4,19.09,기계,508443,12943171250,723349367300,2
086450,동국제약,1.34,-4.52,제약,81220,1293264440,705135600000,1
056190,에스에프에이,1.35,-1.57,기계,47036,907986220,696989031600,1
082270,젬백스,4.0,9.3,반도체와반도체장비,280166,4825861580,685900084100,2
160190,하이젠알앤엠,9.67,140.7,기계,2245612,48420304450,673358400000,3
383310,에코프로에이치엔,4.47,-8.18,상업서비스와공급품,91949,2959666200,671197824000,3
053030,바이넥스,4.22,22.88,제약,717546,14798541300,661854807000,3
041190,우리기술투자,3.83,-3.59,창업투자,621086,4795444670,653520000000,2
085660,차바이오텍,7.1,-20.21,건강관리업체및서비스,197970,2307981890,651558105510,3
052020,에스티큐브,8.36,61.81,전자장비와기기,368641,3449036220,630884940480,3
101490,에스앤에스텍,3.25,17.4,반도체와반도체장비,101617,2968649250,631745114150,2
460930,현대힘스,5.57,43.54,조선,18312471,317184682670,639892259680,3
058610,에스피지,6.39,44.62,전기제품,1786867,51124893150,623183816000,3
348210,넥스틴,3.18,18.77,반도체와반도체장비,32391,1968438500,627435000000,2
003380,하림지주,1.56,-8.28,식품,199180,1086155460,619391084130,1
098460,고영,2.88,6.2,전자장비와기기,508588,4564228720,611027319500,2
290650,엘앤씨바이오,3.11,39.58,건강관리장비와용품,50585,1361034650,607955078800,2
048410,현대바이오,3.87,8.65,화장품,243333,3648309950,600908064720,2
222080,씨아이에스,2.2,3.6,전기제품,178547,1385116020,598858033860,2
251970,펌텍코리아,2.5,14.63,포장재,55925,2642075000,587760000000,2
347850,디앤디파마텍,5.89,18.33,생물공학,218396,11919841400,569618919100,3
082920,비츠로셀,2.5,26.67,전기제품,45388,1123649050,566087271750,2
161580,필옵틱스,4.89,61.13,전자장비와기기,2066032,51929361400,566684464000,3
009520,포스코엠텍,2.2,2.75,철강,2886469,42278855920,561760063470,2
078340,컴투스,2.48,-7.65,게임엔터테인먼트,91525,4019280650,561734995500,2
036540,SFA반도체,2.5,6.88,반도체와반도체장비,323355,1072735185,550119713535,2
319660,피에스케이,3.59,8.87,반도체와반도체장비,209059,4005113550,549208897440,2
241710,코스메카코리아,2.91,-3.97,화장품,111610,5696622300,543612000000,2
340570,티앤엘,1.91,8.79,건강관리장비와용품,39638,2636359000,541324800000,2
060370,LS마린솔루션,2.49,15.02,건설,1296782,21872108640,539689468080,2
084110,휴온스글로벌,4.65,5.48,제약,66449,2800527600,535169327000,3
030520,한글과컴퓨터,2.98,-2.25,소프트웨어,321172,6947665500,524700444800,2
166090,하나머티리얼즈,3.67,13.25,반도체와반도체장비,101677,2718125600,525097244700,2
074600,원익QnC,3.57,9.29,반도체와반도체장비,149826,3004738380,521553920000,2
131970,두산테스나,3.86,9.78,반도체와반도체장비,46434,1254994250,520869064100,2
025320,시노펙스,3.05,1.32,핸드셋,336799,2067259030,513803947680,2
399720,가온칩스,4.72,39.94,반도체와반도체장비,91481,4053861350,513761276000,3
023160,태광,3.95,22.21,기계,795568,15094926060,509330000000,2
228760,지노믹트리,4.42,5.95,건강관리장비와용품,84906,1772632300,507954643050,3
083650,비에이치아이,4.61,19.64,에너지장비및서비스,7509038,124088709030,507797193750,3
064550,바이오니아,2.64,0.62,생물공학,70869,1382813430,502784468680,2
272290,이녹스첨단소재,2.8,23.19,디스플레이장비및부품,369559,9043890350,498611769700,2
025980,아난티,2.38,-0.71,"호텔,레스토랑,레저",244244,1342255760,492779897680,2
033500,동성화인텍,2.6,15.41,화학,292931,4782209420,491827701600,2
336570,원텍,4.62,23.44,건강관리장비와용품,264868,1444021600,486012967360,3
365340,성일하이텍,3.31,-1.72,전기제품,21063,850274050,486527400000,2
025950,동신건설,9.37,-12.61,건설,272299,15531324200,480480000000,3
314930,바이오다인,3.09,-5.68,건강관리장비와용품,144072,2316886950,478011494180,2
069080,웹젠,2.37,-10.29,게임엔터테인먼트,25816,350125240,475332022400,2
418550,제이오,3.21,5.44,건설,90024,1331840190,477383504430,2
131290,티에스이,3.08,18.02,반도체와반도체장비,36840,1585678550,473429161200,2
335890,비올,1.86,2.93,건강관리장비와용품,320135,2592294200,472026530000,2
099320,쎄트렉아이,2.77,6.27,우주항공과국방,43032,1830643100,465976878900,2
215200,메가스터디교육,2.64,-6.45,교육서비스,18802,758763350,464209177500,2
091120,이엠텍,3.89,7.33,핸드셋,62575,1707639400,464302565600,2
206650,유바이오로직스,2.4,2.26,생물공학,200198,2563199350,463620355830,2
319400,현대무벡스,2.46,23.33,운송인프라,2171226,8558576845,457424010330,2
025900,동화기업,2.72,3.94,건축자재,34775,309873210,455521137850,2
183300,코미코,3.88,18.51,반도체와반도체장비,115064,4903077000,447717275200,2
253590,네오셈,3.62,13.85,반도체와반도체장비,306989,3128984020,447465472800,2
029960,코엔텍,0.57,-0.89,상업서비스와공급품,12840,114556370,446000000000,1
179900,유티아이,5.29,14.39,핸드셋,35097,865631600,443429936300,3
099190,아이센스,1.8,-3.89,건강관리장비와용품,105228,1708330730,442260368000,2
046890,서울반도체,1.82,4.16,디스플레이장비및부품,136830,1027877750,437290500000,2
171090,선익시스템,4.34,12.96,디스플레이장비및부품,26173,1207620750,437217350250,3
200670,휴메딕스,3.87,8.73,제약,155758,5957893750,430667815500,2
101360,에코앤드림,3.11,1.67,화학,128267,3135101400,431313264500,2
358570,지아이이노베이션,4.25,-5.66,생물공학,268305,2545033630,428870454320,3
079370,제우스,3.33,24.91,반도체와반도체장비,1133710,15647213230,423692083400,2
445090,에이직랜드,7.43,68.09,반도체와반도체장비,362797,14322297750,424943012700,3
015750,성우하이텍,1.97,3.91,자동차부품,354746,1873704290,423200000000,2
372320,큐로셀,4.08,23.65,생물공학,60132,1795015600,421009037450,3
455900,엔젤로보틱스,5.21,22.44,건강관리장비와용품,699040,19664188650,417723398950,3
352480,씨앤씨인터내셔널,3.15,-2.24,화장품,126543,5326047250,416579945600,2
388720,유일로보틱스,5.06,49.09,기계,172909,6277457550,415186982500,3
114840,아이패밀리에스씨,4.18,18.67,화장품,436059,10645943750,415530850400,3
108490,로보티즈,5.72,66.41,기계,4865662,158798915150,413364350250,3
189300,인텔리안테크,2.04,2.54,통신장비,36937,1424411000,412160025600,2
095660,네오위즈,1.45,-5.27,게임엔터테인먼트,32568,608833250,408941027360,1
091700,파트론,1.56,-2.8,핸드셋,128048,889197530,408303223020,1
215000,골프존,2.31,-7.53,"호텔,레스토랑,레저",11396,744000600,408529516500,2
034950,한국기업평가,0.5,0.23,상업서비스와공급품,1070,94412800,401381437600,1
393890,더블유씨피,3.57,-4.75,전기제품,167026,1971854320,400702824960,2
220100,퓨쳐켐,4.46,11.35,제약,357506,6633721500,399164919300,3
099430,바이오플러스,4.5,4.95,건강관리장비와용품,1781154,11523981050,397008242730,3
024850,HLB이노베이션,3.21,11.79,반도체와반도체장비,440235,1220389785,396114817635,2
206640,바디텍메드,2.86,2.62,생명과학도구및서비스,42503,715784450,395043939200,2
278280,천보,3.14,-6.65,전기제품,11949,467721000,392500000000,2
144510,지씨셀,2.19,6.01,건강관리업체및서비스,26646,661411550,390268496800,2
420770,기가비스,3.87,31.69,반도체와반도체장비,160256,5045841700,388511982700,2
032190,다우데이타,1.4,-0.39,증권,21828,220992790,388362000000,1
334970,프레스티지바이오로직스,3.98,3.62,제약,141875,713487235,388636537740,2
082800,비보존 제약,9.87,4.48,제약,375584,2911784750,385805928200,3
222800,심텍,3.12,9.39,전자장비와기기,107281,1304953460,386390754590,2
389650,넥스트바이오메디컬,5.74,15.06,건강관리장비와용품,181154,8745230750,386139256500,3
215600,신라젠,2.94,2.36,생물공학,824637,2318934480,386001621250,2
050890,쏠리드,4.67,19.23,통신장비,1947094,12066344650,380012336820,3
078160,메디포스트,8.7,11.0,생물공학,67128,744477460,379817413500,3
035890,서희건설,1.89,0.86,건설,567814,931828895,377345486394,2
290690,소룩스,3.89,-0.99,디스플레이장비및부품,289345,2311444090,373788232000,2
036810,에프에스티,3.75,11.02,반도체와반도체장비,238187,4118543090,370953252450,2
397030,에이프릴바이오,3.33,5.15,제약,162703,2706489990,370187334000,2
068240,다원시스,2.56,4.24,기계,126664,1233133830,367513898310,2
006730,서부T&D,2.56,-0.89,"호텔,레스토랑,레저",46301,254958310,365894422650,2
194480,데브시스터즈,2.62,-5.18,게임엔터테인먼트,34455,1041827300,364229662500,2
200130,콜마비앤에이치,2.07,8.17,제약,63123,783197440,365929541520,2
199800,툴젠,4.21,4.77,생물공학,33207,1427596700,360772695200,3
093320,케이아이엔엑스,3.65,5.71,IT서비스,6724,499491900,361120000000,2
052400,코나아이,5.58,-6.6,IT서비스,437776,10613958250,364304975550,3
094170,동운아나텍,3.12,8.74,반도체와반도체장비,201413,3834265110,359607542880,2
032500,케이엠더블유,4.25,12.07,통신장비,49045,424387670,345645264440,3
051360,토비스,2.67,22.56,디스플레이장비및부품,57094,1207910350,344358335400,2
338220,뷰노,3.0,-1.58,건강관리기술,116728,2906539450,344427781600,2
080220,제주반도체,3.74,13.11,반도체와반도체장비,682634,6852729530,341672903360,2
108860,셀바스AI,4.24,-3.64,건강관리장비와용품,229644,2877191300,341817833000,3
083450,GST,2.97,16.42,반도체와반도체장비,471686,8676103100,341086523200,2
094360,칩스앤미디어,4.67,26.9,반도체와반도체장비,284505,4670151380,340874539880,3
214430,아이쓰리시스템,3.13,23.81,우주항공과국방,80856,3890642900,340413804000,2
218410,RFHIC,3.02,9.38,통신장비,114848,1472606290,340060235280,2
445680,큐리옥스바이오시스템즈,3.22,14.82,생명과학도구및서비스,96801,2041214400,339413525900,2
437730,삼현,7.77,64.13,자동차부품,18018809,191094834400,335783134530,3
095610,테스,2.84,18.14,반도체와반도체장비,43676,743020070,335071430700,2
348340,뉴로메카,5.92,43.93,기계,271261,8509745300,328113949000,3
119610,인터로조,0.0,0.0,건강관리장비와용품,0,0,329090302200,1
101730,위메이드맥스,3.72,17.65,게임엔터테인먼트,1375818,14039977770,327958626200,2
237880,클리오,2.68,5.11,화장품,75268,1365216050,326187921650,2
059090,미코,2.94,22.78,반도체와반도체장비,129501,1259333670,324476914380,2
038500,삼표시멘트,1.24,-0.99,건축자재,62774,186265190,322669754940,1
039440,에스티아이,3.35,32.98,반도체와반도체장비,139582,2856314200,321349000000,2
041830,인바디,2.17,3.75,건강관리장비와용품,12480,295339350,321568877000,2
013030,하이록코리아,2.4,6.04,기계,73650,1878442700,323370124600,2
049070,인탑스,4.2,11.41,핸드셋,84172,1577443040,319920000000,3
243070,휴온스,2.97,10.19,제약,19331,516704200,316862139250,2
394280,오픈엣지테크놀로지,5.45,32.51,반도체와반도체장비,235339,3360320100,315638313510,3
230360,에코마케팅,1.5,-0.6,"섬유,의류,신발,호화품",20141,199213640,312792208260,1
256840,한국비엔씨,2.28,13.66,건강관리장비와용품,370998,1701325670,310699426725,2
025770,한국정보통신,1.65,3.14,IT서비스,3913,32168750,308166350330,1
372170,윤성에프앤씨,2.59,0.78,전자장비와기기,19234,744371500,308390205200,2
298830,슈어소프트테크,5.41,31.66,소프트웨어,32973218,189188613960,304664363190,3
094480,갤럭시아머니트리,3.7,-6.79,IT서비스,202147,1563350980,306385034780,2
060280,큐렉소,5.78,13.76,건강관리장비와용품,144526,1083560420,305298625700,3
027360,아주IB투자,3.26,-4.73,창업투자,347678,866811315,306596604210,2
045100,한양이엔지,1.9,3.36,건설,13316,225489980,304740000000,2
136480,하림,0.93,0.7,식품,93207,266598405,305352893250,1
255220,SG,3.08,7.45,건축자재,4337795,13291276390,304143598770,2
101930,인화정공,2.75,10.9,조선,19231,599341700,304818736100,2
378340,필에너지,2.36,12.54,전기제품,107449,1523456300,301195230300,2
102940,코오롱생명과학,5.65,18.43,제약,19506,470256150,301888304100,3
295310,에이치브이엠,7.18,15.14,비철금속,415835,10342422350,299333564650,3
089980,상아프론테크,1.54,-1.16,전자장비와기기,53857,1001332730,298355430420,1
018310,삼목에스폼,1.81,-3.59,건축제품,5032,101921850,296940000000,2
032820,우리기술,2.37,8.57,우주항공과국방,13168366,24670636899,296517188504,2
148150,세경하이테크,5.05,23.07,핸드셋,635057,5124749970,295131330670,3
060250,NHN KCP,3.52,-14.52,IT서비스,68388,504509350,295582096960,2
439090,마녀공장,5.09,18.36,화장품,363438,6602730070,294317332200,3
041020,폴라리스오피스,4.09,4.04,자동차부품,514329,3024304650,294374948160,3
084850,아이티엠반도체,2.84,-8.3,전자장비와기기,5820,75254890,293063507280,2
475400,씨메스,5.92,38.61,기계,1433091,35827150900,290791171500,3
102710,이엔에프테크놀로지,3.66,23.71,반도체와반도체장비,159462,3264627250,292186246200,2
043150,바텍,1.33,-2.21,건강관리장비와용품,10146,198267740,288915279200,1
252990,샘씨엔에스,3.85,25.95,반도체와반도체장비,898714,4547526240,289312852165,2
389020,자람테크놀로지,6.0,26.43,반도체와반도체장비,114032,5306176200,288194445000,3
226950,올릭스,6.36,-36.6,생명과학도구및서비스,212244,3373642980,288153934530,3
101160,월덱스,2.3,8.18,반도체와반도체장비,42523,734767520,283989079600,2
263720,디앤씨미디어,4.12,14.72,출판,187752,4216216600,283679313450,3
466100,클로봇,7.86,79.56,기계,14285720,166406038540,279437584240,3
036620,감성코퍼레이션,3.89,1.18,"섬유,의류,신발,호화품",433569,1314151615,280399489840,2
304100,솔트룩스,4.66,-6.15,IT서비스,83108,1910250350,280216120800,3
003800,에이스침대,1.07,-2.14,가구,137,3409450,278913500000,1
086390,유니테스트,4.4,58.01,반도체와반도체장비,304627,3937286300,277068391860,3
053610,프로텍,2.89,15.44,반도체와반도체장비,23701,586107050,277200000000,2
089010,켐트로닉스,2.59,20.31,화학,229584,4196651610,276324914920,2
071280,로체시스템즈,4.25,5.96,반도체와반도체장비,22755,408729430,273656227670,3
211050,인카금융서비스,2.31,-11.97,손해보험,111739,586572170,274368132000,2
047560,이스트소프트,7.87,-14.91,소프트웨어,230553,5367825600,271623502800,3
267980,매일유업,1.28,-0.57,식품,6145,212215900,270605511000,1
107640,한중엔시에스,4.86,32.41,자동차부품,362279,10683194750,270563485400,3
041960,코미팜,1.04,-3.05,제약,26778,102135530,269776930060,1
090360,로보스타,5.08,42.12,기계,723316,20476035150,269587500000,3
056080,유진로봇,5.52,20.07,기계,559655,4079688540,268962129840,3
900290,GRT,2.93,-3.48,화학,67713,223785170,268826250000,2
058820,CMG제약,2.51,8.73,제약,210195,405324935,267645354188,2
045660,에이텍,7.76,-17.57,컴퓨터와주변기기,197102,6327768200,266798000000,3
365330,에스와이스틸텍,3.81,9.62,건축자재,5689669,49354628250,266307000000,2
060150,인선이엔티,2.05,16.33,상업서비스와공급품,153687,873287130,265412588400,2
118990,모트렉스,2.45,10.77,자동차부품,369675,3935809500,264034333800,2
084650,랩지노믹스,7.23,38.24,생명과학도구및서비스,4405848,15824540110,262067164700,3
031330,에스에이엠티,2.38,-4.55,전자장비와기기,83770,218901645,261987075540,2
126700,하이비젼시스템,1.67,4.91,핸드셋,80168,1402630740,261785802240,1
265520,AP시스템,2.42,11.28,디스플레이장비및부품,77845,1325850160,262381998570,2
179290,엠아이텍,1.86,0.62,건강관리장비와용품,72318,584513720,261191021460,2
416180,신성에스티,5.34,5.85,전기제품,16936,488036200,259441628600,3
123860,아나패스,2.9,10.02,디스플레이장비및부품,10624,227393050,259441081000,2
458650,성우,2.75,-6.25,전기제품,34391,588477380,259387350800,2
023410,유진기업,1.06,1.21,건축자재,91184,303082950,258218282420,1
095700,제넥신,2.8,1.63,생물공학,73003,415970310,257759196040,2
205470,휴마시스,4.54,8.0,생명과학도구및서비스,3032601,6105099011,257326892901,3
200710,에이디테크놀로지,5.15,40.23,반도체와반도체장비,159258,3035292030,257122924860,3
121800,비덴트,0.0,0.0,디스플레이패널,0,0,256309348520,1
217270,넵튠,3.8,4.96,게임엔터테인먼트,31900,174347150,256718825000,2
110990,디아이티,3.08,17.8,디스플레이장비및부품,38097,512740490,253827000000,2
174900,앱클론,2.21,5.81,생물공학,20489,298955560,253361113940,2
100790,미래에셋벤처투자,3.37,-5.63,창업투자,118504,562683725,253404504180,2
114190,강원에너지,3.67,-3.01,전자장비와기기,54108,521221900,252609777460,2
122640,예스티,3.13,40.05,반도체와반도체장비,232991,2719209050,249905489520,2
014940,오리엔탈정공,3.36,13.85,조선,823965,4522487670,251566608720,2
005160,동국산업,2.31,-0.75,철강,63887,295363315,251423174070,2
323990,박셀바이오,2.83,-4.21,제약,35828,392756450,251315676000,2
150840,인트로메딕,0.0,0.0,건강관리장비와용품,0,0,251537720850,1
151860,KG에코솔루션,2.32,4.49,자동차,27450,139511430,250916340220,2
304360,에스바이오메딕스,4.79,26.03,생물공학,49306,1036453050,251947324200,3
095500,미래나노텍,2.7,-0.74,디스플레이장비및부품,70353,565023070,250250691930,2
396270,넥스트칩,4.25,21.16,반도체와반도체장비,294512,4068525840,249989150800,3
039840,디오,1.34,2.47,건강관리장비와용품,7389,121768730,249296403200,1
356680,엑스게이트,12.07,21.35,소프트웨어,3338057,28389926020,246044901040,3
268600,셀리버리,0.0,0.0,생물공학,0,0,248384003120,1
035600,KG이니시스,2.09,-5.43,IT서비스,19812,174539170,246954240900,2
950130,엑세스바이오,5.0,17.72,생명과학도구및서비스,250033,1636049430,245230908000,3
092040,아미코젠,4.32,25.6,생물공학,124371,556377490,245656919355,3
096040,이트론,0.0,0.0,IT서비스,0,0,245561580945,1
464080,에스오에스랩,6.84,57.26,전자장비와기기,8879172,123275110420,244186072300,3
176750,듀켐바이오,9.25,-25.5,제약,130734,1117676920,244430339800,3
370090,퓨런티어,4.46,19.75,전자장비와기기,629078,18000672600,242729655000,3
299900,위지윅스튜디오,8.52,-13.72,방송과엔터테인먼트,961570,1376958588,242889415280,3
190510,나무가,3.14,20.75,핸드셋,230628,3470876680,240875527040,2
270520,지오릿에너지,4.9,2.09,에너지장비및서비스,552780,843881539,239774086860,3
054950,제이브이엠,1.84,5.18,건강관리장비와용품,36610,725370800,240226154040,2
402030,코난테크놀로지,5.3,-0.98,소프트웨어,46723,966873850,238519590400,3
425420,티에프이,5.34,49.5,반도체와반도체장비,19722,412145150,236155750000,3
360070,탑머티리얼,4.37,5.23,전자장비와기기,25986,766649300,235033221300,3
288330,브릿지바이오테라퓨틱스,10.71,53.39,제약,989057,4561920570,234414544500,3
475960,토모큐브,4.67,28.61,생명과학도구및서비스,575446,10285910470,234856692000,3
208340,파멥신,0.0,0.0,생물공학,0,0,233786229820,1
044490,태웅,2.2,15.5,에너지장비및서비스,38592,443374130,232885914840,2
078150,HB테크놀러지,3.78,37.91,디스플레이장비및부품,3342961,8510705705,231326210420,2
230240,에치에프알,5.03,21.55,통신장비,162761,2705466150,229447160000,3
051500,CJ프레시웨이,2.74,14.13,식품과기본식료품소매,17848,346937460,229596473240,2
104830,원익머트리얼즈,2.47,4.12,화학,26394,483353700,229591680000,2
322510,제이엘케이,3.43,20.19,건강관리기술,169456,1539750320,229760028000,2
297890,HB솔루션,2.98,11.39,디스플레이장비및부품,407286,1281361860,229662469960,2
054450,텔레칩스,4.2,33.3,반도체와반도체장비,2033813,31147903740,227920706650,3
950170,JTC,1.36,8.93,백화점과일반상점,26117,115118845,226649004240,1
051370,인터플렉스,2.17,12.78,전자장비와기기,21451,206542780,224410280640,2
270660,에브리봇,4.9,24.9,가정용기기와용품,165793,3063754550,224144643760,3
448280,에코아이,8.22,42.68,상업서비스와공급품,24709,554692250,221739615350,3
039980,폴라리스AI,3.98,-12.45,IT서비스,1280427,3897261870,221229566640,2
123330,제닉,4.86,45.86,화장품,255904,7154408900,221529304000,3
064260,다날,4.46,11.83,IT서비스,409623,1309738865,221671163600,3
045390,대아티아이,2.17,3.63,IT서비스,321114,995409980,220581670010,2
067080,대화제약,2.83,-5.76,제약,100746,1186236560,219490303500,2
079940,가비아,1.85,-2.99,IT서비스,25706,418341150,219684151320,2
205500,액션스퀘어,11.16,222.54,게임엔터테인먼트,754835,2999311225,217793180010,3
199820,제일일렉트릭,4.73,21.69,전기장비,3470529,33846048060,220422400000,3
377450,리파인,3.27,4.08,상업서비스와공급품,10228,128349500,216971600000,2
441270,파인엠텍,5.07,32.95,핸드셋,558191,3178034620,216009341840,3
063080,컴투스홀딩스,4.65,-3.98,게임엔터테인먼트,67497,2185040400,216322297600,3
057880,푸른소나무,0.0,0.0,건강관리업체및서비스,0,0,216061434720,1
048870,시너지이노베이션,3.56,-13.27,건강관리장비와용품,111438,292666575,215868777840,2
030530,원익홀딩스,3.92,17.26,반도체와반도체장비,4711275,13510476600,214335397275,2
322310,오로스테크놀로지,5.69,29.27,반도체와반도체장비,119778,2677893300,212620503400,3
456070,이엔셀,7.89,33.76,제약,844919,17001636540,212524333980,3
036890,진성티이씨,1.71,6.88,기계,114706,1065035380,211108496520,1
043370,피에이치에이,1.07,0.4,자동차부품,5300,53149030,210840000000,1
204620,글로벌텍스프리,2.39,3.63,기타금융,196189,676531820,210544740575,2
182360,큐브엔터,3.17,-5.66,방송과엔터테인먼트,140475,2022570070,211433292070,2
100120,뷰웍스,1.25,0.48,건강관리장비와용품,7778,163377050,209038978500,1
278650,HLB바이오스텝,2.43,18.18,생명과학도구및서비스,100427,241844310,209020719490,2
143240,사람인,4.26,-1.76,상업서비스와공급품,11495,203949780,209829992960,3
047310,파워로직스,4.81,-5.62,핸드셋,122813,696977170,209047411050,3
357550,석경에이티,2.32,-5.47,화학,13598,499805750,207562750000,2
389260,대명에너지,3.41,5.49,에너지장비및서비스,27492,334776140,207839500000,2
