Code,Name,Volatility,TotalReturn,AvgReturn,Sector,Volume,Amount,Marcap
073190,듀오백,1.98,-27.38,-0.521823951549248,가구,14912,28215291,22727307960
900070,글로벌에스엠,1.75,-4.74,-0.06960279063460122,자동차부품,51361,21388200,22679954496
154030,아시아종묘,1.97,-18.11,-0.3340132567065316,생물공학,7860,15296275,22591545048
352940,인바이오,1.78,-9.01,-0.15629139891837418,화학,5455,11252265,22496201100
159910,스킨앤스킨,3.08,-16.08,-0.26425698534408354,화장품,98774,60943936,22428620368
110020,전진바이오팜,4.34,-7.37,-0.019508972843855613,가정용품,93272,222980065,22193966900
094860,네오리진,3.59,-26.03,-0.4371999193932131,게임엔터테인먼트,16689,16910675,22191353053
071460,위니아,0.0,0.0,0.0,가정용기기와용품,0,0,22047951835
050760,에스폴리텍,2.06,-17.64,-0.2992407473204225,화학,13927,18492125,21806795130
079190,케스피온,4.86,-6.17,-0.014797985580993671,핸드셋,163863,92305169,21594154382
080720,한국유니온제약,1.33,-10.07,-0.19187610286724813,제약,0,0,21562456300
044780,에이치케이,2.59,-10.2,-0.15549796889659495,기계,58587,68908942,21503724494
224060,더코디,2.72,-19.85,-0.33495357688674743,건축자재,6307,26546710,21468603520
020400,대동금속,5.41,2.44,0.18837503842101638,자동차부품,18352,122140550,21431195520
230980,비유테크놀러지,0.0,0.0,0.0,우주항공과국방,0,0,21370407553
365900,브이씨,2.79,-22.5,-0.3765327518391452,레저용장비와제품,21500,62604000,21272973000
900260,로스웰,2.78,-17.67,-0.3068001235681668,통신장비,95697,55561759,21150366056
048830,엔피케이,1.34,-5.78,-0.08742004634438083,화학,20196,22465980,21045689452
066430,와이오엠,1.74,-4.62,-0.0637914468741365,화학,52266,28112624,21025416612
115570,스타플렉스,6.59,-19.82,-0.13212588631612926,화학,27469,71656105,20999256040
352770,클리노믹스,6.65,-20.82,-0.1048858721835051,생물공학,147241,79209103,20998501020
021040,대호특수강,2.83,-43.69,-0.9287202847720831,철강,129188,122918708,20923402136
043590,웰킵스하이텍,7.99,0.0,0.2900250272153095,전기제품,953477,765438529,20922443502
291810,핀텔,2.61,-16.26,-0.2988392410355167,소프트웨어,23473,42318058,20875474656
065170,비엘팜텍,5.91,-40.46,-0.6901424356671855,제약,0,0,20819110806
468510,삼성스팩9호,0.82,-7.57,-0.13170491790378436,창업투자,80007,150532062,20785050000
308100,까스텔바작,3.87,-6.14,-0.052006001423859784,"섬유,의류,신발,호화품",3160,9832955,20768537955
023790,동일스틸럭스,1.97,-25.19,-0.4129195860879482,철강,13848,13788814,20737128325
