Code,Name,Volatility,TotalReturn,AvgReturn,Sector,Volume,Amount,Marcap
483030,KOSEF 미국블록버스터바이오테크의약품+,0.92,-2.68,-0.034453477711422126,해외주식,1300,12,108
275290,KODEX MSCI밸류,1.19,-7.78,-0.1373146541695854,국내 업종/테마,0,0,108
419420,KODEX 미국클린에너지나스닥,1.66,5.63,0.10631196100779924,해외주식,6025,40,107
472840,ITF 200,1.15,-5.63,-0.10265760123496709,국내 시장지수,174,5,106
289260,TIGER MSCI KOREA ESG리더스,1.26,-6.68,-0.11449498907555533,국내 업종/테마,378,3,106
156080,KODEX MSCI Korea,1.19,-7.28,-0.12917886502636336,국내 시장지수,210,3,106
461450,KODEX 코스닥글로벌,2.34,-13.84,-0.21161107477044105,국내 시장지수,727,7,105
104530,KOSEF 고배당,1.12,3.55,0.043983410613392754,국내 업종/테마,8169,89,104
290080,RISE 200고배당커버드콜ATM,0.97,4.16,0.06622676357196487,국내파생,14469,115,104
275280,KODEX MSCI모멘텀,1.31,-1.63,-0.029794732051074798,국내 업종/테마,5229,67,104
102960,KODEX 기계장비,1.8,-5.61,-0.08026831264537405,국내 업종/테마,7422,52,103
385600,ACE 2차전지&친환경차액티브,2.71,-34.4,-0.6521565046544329,국내 업종/테마,19963,136,103
261110,TIGER 미국달러선물레버리지,0.89,19.3,0.30367575270593644,기타,1103,18,103
497780,KoAct 미국천연가스인프라액티브,1.3,4.09,0.30257474314629335,해외주식,812289,8242,102
460270,히어로즈 미국달러SOFR금리액티브(합성),0.43,9.82,0.15941784846205267,채권,69,0,101
489000,PLUS 일본엔화초단기국채(합성),0.52,2.09,0.04340625010849882,채권,39254,393,100
267440,RISE 미국장기국채선물(H),0.59,-5.82,-0.10558202675126156,채권,3172,26,100
490330,KoAct 미국뇌질환치료제액티브,1.68,5.16,0.09334478951156598,해외주식,9051,90,100
230480,KOSEF 미국달러선물인버스2X,0.85,-16.96,-0.3120171988081335,기타,55177,245,100
189400,PLUS 글로벌MSCI(합성 H),0.88,-0.96,-0.021623643243279818,해외주식,62,1,100
433220,에셋플러스 글로벌대장장이액티브,1.28,21.15,0.32774534234520986,해외주식,524,10,99
