Code,Name,Volatility,TotalReturn,Sector,Volume,Amount,Marcap,Risk
025950,동신건설,10.65,180.87,건설,275819,15733431100,483000000000,3
314930,바이오다인,4.35,-23.33,건강관리장비와용품,145018,2332132010,479499699330,2
418550,제이오,4.76,-21.47,건설,90269,1335494300,477703681160,3
069080,웹젠,2.04,-20.27,게임엔터테인먼트,25904,351322020,475681531240,1
131290,티에스이,3.64,-16.21,반도체와반도체장비,37212,1601616600,473982232650,2
335890,비올,3.32,-2.65,건강관리장비와용품,321731,2605189170,472026530000,2
099320,쎄트렉아이,3.83,16.94,우주항공과국방,43516,1851183150,463786623300,2
091120,이엠텍,5.47,-1.63,핸드셋,62628,1709075650,463445918800,3
215200,메가스터디교육,2.69,-8.23,교육서비스,18983,766098250,464209177500,2
206650,유바이오로직스,4.47,4.7,생물공학,200758,2570300690,463620355830,2
319400,현대무벡스,2.16,24.68,운송인프라,2193383,8644490110,457424010330,2
025900,동화기업,3.2,-30.76,건축자재,35722,318396540,453498846450,2
183300,코미코,3.3,-24.51,반도체와반도체장비,116328,4957236100,448763343600,2
253590,네오셈,3.83,-12.98,반도체와반도체장비,309012,3149609000,446588089520,2
029960,코엔텍,2.14,25.11,상업서비스와공급품,12840,114556370,446000000000,1
179900,유티아이,4.11,5.58,핸드셋,35154,867037500,443429936300,2
099190,아이센스,3.31,-10.32,건강관리장비와용품,105300,1709485610,443366018920,2
046890,서울반도체,3.21,-14.06,디스플레이장비및부품,142927,1073617410,438456608000,2
171090,선익시스템,3.9,-8.32,디스플레이장비및부품,26297,1213323550,436742630000,2
101360,에코앤드림,4.04,-44.46,화학,129384,3162282300,432202570200,2
200670,휴메딕스,3.2,13.82,제약,158416,6060176050,433475298000,2
358570,지아이이노베이션,4.29,-31.66,생물공학,270959,2570728920,428427406330,2
445090,에이직랜드,7.5,40.69,반도체와반도체장비,365309,14421525150,426020181300,3
079370,제우스,3.65,5.62,반도체와반도체장비,1139692,15728960780,423381913500,2
015750,성우하이텍,2.34,-20.42,자동차부품,358862,1895518570,424000000000,2
372320,큐로셀,4.88,-5.55,생물공학,60393,1802755100,421719002100,3
455900,엔젤로보틱스,4.24,7.87,건강관리장비와용품,707826,19909409700,417723398950,2
352480,씨앤씨인터내셔널,4.99,-49.57,화장품,127295,5357305900,416079248550,3
114840,아이패밀리에스씨,4.52,4.29,화장품,439304,10724136050,416392947600,3
388720,유일로보틱스,4.15,0.41,기계,173604,6302622900,414614310800,2
108490,로보티즈,4.82,71.96,기계,4877320,159166653000,411405277500,3
189300,인텔리안테크,3.65,-29.54,통신장비,37126,1431657100,411086692200,2
095660,네오위즈,1.84,-10.48,게임엔터테인먼트,33024,617365030,409378163680,1
215000,골프존,1.96,-6.6,"호텔,레스토랑,레저",11493,750317600,409157058000,1
091700,파트론,1.24,-1.7,핸드셋,130094,903372260,408303223020,1
034950,한국기업평가,0.63,5.11,상업서비스와공급품,1076,94943600,401381437600,1
393890,더블유씨피,3.98,-38.59,전기제품,169380,1999774890,401379687840,2
220100,퓨쳐켐,5.35,-38.12,제약,359118,6662809870,398943897750,3
099430,바이오플러스,4.27,33.07,건강관리장비와용품,1814028,11747794410,394676329410,2
024850,HLB이노베이션,4.91,-0.54,반도체와반도체장비,443647,1229779750,396836338250,3
206640,바디텍메드,3.33,19.7,생명과학도구및서비스,42742,719804400,395043939200,2
278280,천보,3.85,-36.69,전기제품,12116,474284800,393000000000,2
144510,지씨셀,3.31,-24.85,건강관리업체및서비스,26774,664573150,390268496800,2
334970,프레스티지바이오로직스,4.34,-18.54,제약,141926,713742745,387862361370,2
420770,기가비스,3.74,-21.15,반도체와반도체장비,160594,5056206650,388511982700,2
032190,다우데이타,1.57,-8.14,증권,21930,222027070,388362000000,1
222800,심텍,3.22,-32.72,전자장비와기기,108975,1325483800,385435130300,2
389650,넥스트바이오메디컬,5.61,6.71,건강관리장비와용품,182841,8825701300,385330587900,3
215600,신라젠,3.42,6.63,생물공학,826234,2323422065,386688456875,2
082800,비보존 제약,8.79,81.97,제약,379613,2942778590,386306974860,3
050890,쏠리드,3.39,37.25,통신장비,1961662,12156856980,378790432200,2
078160,메디포스트,6.98,94.74,생물공학,67623,749957820,379475235650,3
035890,서희건설,1.97,2.82,건설,579696,951328704,377115677937,1
290690,소룩스,3.89,-16.88,디스플레이장비및부품,290695,2322233590,373788232000,2
036810,에프에스티,3.75,-14.75,반도체와반도체장비,239347,4138323930,370953252450,2
397030,에이프릴바이오,3.88,-31.65,제약,163372,2717529130,370411689960,2
068240,다원시스,2.66,-9.07,기계,126698,1233461270,367513898310,2
200130,콜마비앤에이치,2.44,-11.18,제약,63742,790897790,365929541520,2
006730,서부T&D,2.15,-9.31,"호텔,레스토랑,레저",46699,257166400,365894422650,1
052400,코나아이,6.25,72.32,IT서비스,441051,10693917300,365049975500,3
194480,데브시스터즈,3.01,-18.62,게임엔터테인먼트,34758,1050967550,363627630000,2
093320,케이아이엔엑스,3.48,-5.61,IT서비스,6822,506741900,360632000000,2
199800,툴젠,3.77,-25.95,생물공학,33476,1438991700,363337430000,2
094170,동운아나텍,3.8,10.31,반도체와반도체장비,204700,3896225780,359607542880,2
032500,케이엠더블유,3.94,23.51,통신장비,49358,427118310,347636308590,2
338220,뷰노,4.42,-21.45,건강관리기술,116794,2908179550,345122192450,2
051360,토비스,2.88,14.81,디스플레이장비및부품,58883,1246018800,344358335400,2
108860,셀바스AI,4.24,17.69,건강관리장비와용품,231292,2898098360,341279537200,2
080220,제주반도체,3.34,-24.16,반도체와반도체장비,683670,6863016290,342017331690,2
083450,GST,3.52,11.64,반도체와반도체장비,472329,8687881710,341086523200,2
094360,칩스앤미디어,4.02,13.17,반도체와반도체장비,287243,4714954230,341082771120,2
214430,아이쓰리시스템,3.33,44.86,우주항공과국방,81321,3912891650,341124480000,2
218410,RFHIC,4.26,8.47,통신장비,115660,1483027170,339795390860,2
445680,큐리옥스바이오시스템즈,4.11,-3.43,생명과학도구및서비스,97181,2049194400,338607318000,2
437730,삼현,8.08,24.99,자동차부품,18047493,191398677160,335148983190,3
095610,테스,2.78,-1.91,반도체와반도체장비,44105,750293570,335862159740,2
119610,인터로조,0.0,0.0,건강관리장비와용품,0,0,329090302200,1
348340,뉴로메카,4.81,34.42,기계,275403,8637901000,327583878000,3
101730,위메이드맥스,3.26,-2.36,게임엔터테인먼트,1377440,14055946700,327958626200,2
237880,클리오,3.55,-33.52,화장품,75989,1378252130,326730062240,2
059090,미코,3.35,-5.92,반도체와반도체장비,131412,1277889520,324811082160,2
013030,하이록코리아,2.34,5.0,기계,75774,1934171150,321525808300,2
038500,삼표시멘트,1.54,-1.81,건축자재,62775,186268180,322669754940,1
041830,인바디,2.04,-1.88,건강관리장비와용품,12541,296772950,322937255200,1
039440,에스티아이,3.61,-7.55,반도체와반도체장비,142634,2918194250,319766000000,2
049070,인탑스,3.32,-15.92,핸드셋,85377,1599836960,319748000000,2
243070,휴온스,2.52,-5.35,제약,19849,530406600,316862139250,2
394280,오픈엣지테크놀로지,4.36,12.1,반도체와반도체장비,236725,3380341190,316294526220,2
230360,에코마케팅,3.09,-2.74,"섬유,의류,신발,호화품",20171,199511650,312162847680,2
256840,한국비엔씨,3.07,-15.96,건강관리장비와용품,375162,1720390905,311038988940,2
372170,윤성에프앤씨,3.45,-34.69,전자장비와기기,19245,744796600,308390205200,2
025770,한국정보통신,1.34,-2.26,IT서비스,3913,32168750,308166350330,1
027360,아주IB투자,6.67,26.0,창업투자,353003,880290375,305991877180,3
094480,갤럭시아머니트리,5.88,-0.89,IT서비스,208539,1613341260,307169631540,3
136480,하림,1.06,2.5,식품,95214,272368530,305352893250,1
060280,큐렉소,4.47,1.22,건강관리장비와용품,146806,1100499840,304887725800,2
101930,인화정공,3.85,43.41,조선,20438,637609250,304337949450,2
045100,한양이엔지,1.76,-2.7,건설,13326,225659280,304740000000,1
298830,슈어소프트테크,4.41,10.33,소프트웨어,33175117,190359004380,304138172580,2
255220,SG,7.42,10.49,건축자재,4402568,13494205310,304143598770,3
102940,코오롱생명과학,3.68,21.3,제약,19915,480183350,300645965400,2
378340,필에너지,4.33,-21.01,전기제품,108584,1539551880,301620947940,2
295310,에이치브이엠,7.78,55.06,비철금속,418675,10413952400,299928661200,3
089980,상아프론테크,2.55,-16.76,전자장비와기기,53882,1001799480,298515320790,2
018310,삼목에스폼,2.39,-19.6,건축제품,5074,102771750,296940000000,2
032820,우리기술,3.31,-14.54,우주항공과국방,13182384,24696456055,296356300176,2
060250,NHN KCP,2.73,0.68,IT서비스,68465,505076750,295582096960,2
148150,세경하이테크,4.74,38.02,핸드셋,641594,5178398030,294414122090,3
041020,폴라리스오피스,4.69,14.76,자동차부품,516344,3036229290,294374948160,3
439090,마녀공장,4.5,-10.59,화장품,364508,6621998920,294972462600,2
084850,아이티엠반도체,2.51,-32.04,전자장비와기기,5866,75849210,293063507280,2
102710,이엔에프테크놀로지,3.47,-0.49,반도체와반도체장비,162146,3319666450,293615029800,2
475400,씨메스,6.04,26.2,기계,1449739,36242939250,289630328500,3
252990,샘씨엔에스,3.73,-20.5,반도체와반도체장비,912842,4617433180,289020911850,2
043150,바텍,1.56,-18.54,건강관리장비와용품,10148,198306760,289806534560,1
389020,자람테크놀로지,6.87,41.37,반도체와반도체장비,114232,5315452150,287264785500,3
226950,올릭스,7.6,-41.86,생명과학도구및서비스,213359,3391063800,288707721720,3
101160,월덱스,2.3,-12.24,반도체와반도체장비,43276,747717730,284154189530,2
263720,디앤씨미디어,3.48,20.19,출판,188974,4243630800,280548195200,2
036620,감성코퍼레이션,2.94,-18.59,"섬유,의류,신발,호화품",436845,1324195310,280399489840,2
304100,솔트룩스,5.8,16.54,IT서비스,83243,1913366200,280216120800,3
466100,클로봇,6.8,17.37,기계,14459711,168378319390,279683135720,3
003800,에이스침대,1.14,-9.21,가구,137,3409450,278913500000,1
053610,프로텍,3.09,-23.74,반도체와반도체장비,24406,603848250,276100000000,2
086390,유니테스트,3.83,33.61,반도체와반도체장비,316151,4087415780,274743638000,2
089010,켐트로닉스,2.78,-11.99,화학,236294,4317467100,276018228000,2
211050,인카금융서비스,3.22,5.51,손해보험,112028,588115280,274368132000,2
071280,로체시스템즈,3.63,2.16,반도체와반도체장비,22769,408979650,273197329580,2
047560,이스트소프트,6.95,71.43,소프트웨어,232208,5406553250,271043110700,3
267980,매일유업,1.2,-10.94,식품,6284,217012700,271389874800,1
107640,한중엔시에스,5.34,-38.88,자동차부품,371734,10963657700,266491459700,3
041960,코미팜,1.55,-9.69,제약,26779,102139350,269776930060,1
090360,로보스타,4.05,22.57,기계,729115,20636254400,269100000000,2
056080,유진로봇,5.14,22.32,기계,561113,4090141640,268962129840,3
900290,GRT,5.99,-4.23,화학,67781,224011270,268826250000,3
058820,CMG제약,2.48,-9.79,제약,210195,405324935,267645354188,2
045660,에이텍,9.66,129.94,컴퓨터와주변기기,212006,6812452350,269689000000,3
365330,에스와이스틸텍,7.84,98.42,건축자재,5774721,50091677080,265082600000,3
060150,인선이엔티,2.65,0.35,상업서비스와공급품,154410,877414200,265412588400,2
118990,모트렉스,2.97,-4.75,자동차부품,371626,3956489760,263537094000,2
265520,AP시스템,2.49,-9.29,디스플레이장비및부품,78286,1333421470,262381998570,2
084650,랩지노믹스,5.68,14.47,생명과학도구및서비스,4522857,16236246360,261324764800,3
031330,에스에이엠티,2.1,-19.88,전자장비와기기,83770,218901645,261987075540,1
126700,하이비젼시스템,3.55,2.33,핸드셋,81562,1427066030,262084644480,2
179290,엠아이텍,2.38,-3.0,건강관리장비와용품,72546,586353940,261514678240,2
416180,신성에스티,3.93,5.49,전기제품,17900,515792450,260797595300,2
123860,아나패스,2.8,11.78,디스플레이장비및부품,10643,227799400,258834910250,2
458650,성우,6.48,-39.55,전기제품,34753,594722740,259838720900,3
023410,유진기업,1.08,-3.46,건축자재,91187,303092970,258218282420,1
095700,제넥신,5.19,-10.94,생물공학,73667,419721910,257303791100,3
205470,휴마시스,6.58,32.25,생명과학도구및서비스,3047006,6133770282,257456267910,3
200710,에이디테크놀로지,5.87,9.38,반도체와반도체장비,159937,3048289410,257257333080,3
217270,넵튠,3.14,1.1,게임엔터테인먼트,32359,176867080,256252063500,2
121800,비덴트,0.0,0.0,디스플레이패널,0,0,256309348520,1
110990,디아이티,3.95,-5.26,디스플레이장비및부품,38315,515672730,254583000000,2
100790,미래에셋벤처투자,5.98,-6.47,창업투자,118755,563880605,253138881010,3
174900,앱클론,2.91,-10.51,생물공학,20765,302968600,253361113940,2
114190,강원에너지,3.43,-33.7,전자장비와기기,54244,522534300,252087316700,2
304360,에스바이오메딕스,7.87,-31.03,생물공학,50647,1065290750,252534614000,3
014940,오리엔탈정공,4.03,60.81,조선,832863,4571707720,252478081940,2
150840,인트로메딕,0.0,0.0,건강관리장비와용품,0,0,251537720850,1
005160,동국산업,3.19,-33.57,철강,65120,301108925,252779286120,2
323990,박셀바이오,2.92,-21.42,제약,36012,394768370,251315676000,2
151860,KG에코솔루션,3.14,-7.75,자동차,27664,140604990,251407370240,2
095500,미래나노텍,3.06,-30.91,디스플레이장비및부품,74310,597010180,250870891910,2
396270,넥스트칩,4.91,15.3,반도체와반도체장비,297719,4112802710,249989150800,3
122640,예스티,6.39,-33.69,반도체와반도체장비,236184,2757319610,249696188440,3
039840,디오,1.86,1.52,건강관리장비와용품,7389,121768730,249296403200,1
268600,셀리버리,0.0,0.0,생물공학,0,0,248384003120,1
035600,KG이니시스,2.01,-5.94,IT서비스,19932,175602310,246954240900,1
356680,엑스게이트,8.26,104.53,소프트웨어,3382299,28771405570,246330335960,3
092040,아미코젠,4.34,2.17,생물공학,124993,559156485,245656919355,2
096040,이트론,0.0,0.0,IT서비스,0,0,245561580945,1
950130,엑세스바이오,3.76,6.73,생명과학도구및서비스,254026,1661941660,244476351360,2
176750,듀켐바이오,6.49,-44.42,제약,131152,1121262250,244145787600,3
464080,에스오에스랩,7.22,100.29,전자장비와기기,8938893,124098494050,243832435700,3
299900,위지윅스튜디오,7.61,7.52,방송과엔터테인먼트,964061,1380485591,242205219744,3
370090,퓨런티어,6.06,58.7,전자장비와기기,633452,18125071750,241877972000,3
190510,나무가,2.95,16.54,핸드셋,230756,3472773460,241038170880,2
054950,제이브이엠,2.58,-9.09,건강관리장비와용품,36967,732469720,240467951880,2
270520,지오릿에너지,7.26,49.31,에너지장비및서비스,556381,849330869,239774086860,3
402030,코난테크놀로지,5.56,24.31,소프트웨어,47039,973449150,239092954800,3
425420,티에프이,5.03,16.57,반도체와반도체장비,19762,412975150,236155750000,3
360070,탑머티리얼,3.68,-26.27,전자장비와기기,26099,769931950,234629384150,2
475960,토모큐브,7.02,48.35,생명과학도구및서비스,581122,10388238920,234987167940,3
288330,브릿지바이오테라퓨틱스,8.46,-11.62,제약,993956,4584711250,234918661800,3
208340,파멥신,0.0,0.0,생물공학,0,0,233786229820,1
044490,태웅,3.82,-17.14,에너지장비및서비스,40184,461865860,232485767220,2
078150,HB테크놀러지,3.96,1.01,디스플레이장비및부품,3351357,8531664555,231326210420,2
322510,제이엘케이,4.69,-21.44,건강관리기술,173507,1576171430,230015316920,3
297890,HB솔루션,3.54,-31.1,디스플레이장비및부품,409202,1287367970,229296765390,2
051500,CJ프레시웨이,2.3,5.67,식품과기본식료품소매,17916,348252840,229715189100,2
104830,원익머트리얼즈,2.49,-22.22,화학,26640,487834120,229591680000,2
230240,에치에프알,4.91,83.26,통신장비,165753,2757111070,229713340000,3
054450,텔레칩스,3.73,9.91,반도체와반도체장비,2038306,31215593010,229283687620,2
950170,JTC,2.03,2.57,백화점과일반상점,26257,115733630,227166467720,1
051370,인터플렉스,2.38,-9.45,전자장비와기기,21612,208092640,224643555360,2
270660,에브리봇,3.9,7.04,가정용기기와용품,166620,3078858500,223776791500,2
448280,에코아이,5.35,4.84,상업서비스와공급품,25312,568230350,222233467500,3
064260,다날,3.36,-0.16,IT서비스,415352,1328105125,220981673200,2
123330,제닉,6.06,52.79,화장품,256742,7177682050,220732436000,3
039980,폴라리스AI,5.45,21.83,IT서비스,1286396,3915506890,221591052860,3
045390,대아티아이,2.66,23.09,IT서비스,324684,1006606795,220934036895,2
199820,제일일렉트릭,4.68,14.51,전기장비,4151682,40782202010,231310200000,3
079940,가비아,2.44,13.48,IT서비스,25844,420581160,219819508160,2
067080,대화제약,4.03,-39.49,제약,100817,1187073000,220234969500,2
205500,액션스퀘어,7.31,242.67,게임엔터테인먼트,756745,3006554725,218080506105,3
377450,리파인,4.32,-16.27,상업서비스와공급품,10254,128675020,216971600000,2
063080,컴투스홀딩스,6.45,51.87,게임엔터테인먼트,68195,2207792200,214343740000,3
057880,푸른소나무,0.0,0.0,건강관리업체및서비스,0,0,216061434720,1
441270,파인엠텍,5.09,-5.24,핸드셋,563796,3210722610,214899704810,3
048870,시너지이노베이션,2.92,-12.25,건강관리장비와용품,111653,293228800,216282319560,2
030530,원익홀딩스,5.83,13.96,반도체와반도체장비,4734700,13575441705,214335397275,3
322310,오로스테크놀로지,5.9,25.28,반도체와반도체장비,119855,2679639500,212620503400,3
456070,이엔셀,7.32,-10.68,제약,853850,17177353470,211878363360,3
182360,큐브엔터,3.43,12.66,방송과엔터테인먼트,140878,2028420280,210996145360,2
036890,진성티이씨,2.65,8.88,기계,121656,1130452940,212232609920,2
043370,피에이치에이,1.69,-2.52,자동차부품,5430,54455400,211260000000,1
204620,글로벌텍스프리,3.15,10.84,기타금융,198042,682910795,210544740575,2
143240,사람인,2.73,6.87,상업서비스와공급품,11711,207823290,209244529810,2
047310,파워로직스,4.06,10.83,핸드셋,122826,697051400,209047411050,2
100120,뷰웍스,1.81,-20.49,건강관리장비와용품,7796,163754150,209539071750,1
278650,HLB바이오스텝,3.23,16.18,생명과학도구및서비스,100743,242607075,209020719490,2
