Code,Name,Volatility,TotalReturn,AvgReturn,Sector,Volume,Amount,Marcap
081660,휠라홀딩스,1.8567027407325845,-1.9656019656019657,0.047721909639089066,"섬유,의류,신발,호화품",44767,1807590050,2397823976100
004370,농심,2.2223106804437545,11.816838995568684,0.6505715452374078,식품,20473,7835017500,2308362639000
001450,현대해상,2.5635665905127616,-8.974358974358974,-0.289382306642445,손해보험,98449,2441477650,2217120000000
001440,대한전선,3.881074903648706,3.163444639718805,0.38666924280528314,전기장비,823869,9498033030,2183297883000
004990,롯데지주,3.6829596935155644,-1.8912529550827424,0.14798795603325982,복합기업,106723,2241113800,2176866667750
383220,F&F,3.7221441276554037,7.6190476190476195,0.6063903022199391,"섬유,의류,신발,호화품",49419,2750324100,2160519030000
062040,산일전기,4.48911693080483,13.782051282051283,1.3312827700463108,전기장비,255484,17967761800,2155520160000
020560,아시아나항공,2.126387782964672,-0.19157088122605362,0.2273821639543355,항공사,124760,1300362010,2142303394400
012750,에스원,2.139964896057275,-8.88529886914378,-0.4422279450685968,상업서비스와공급품,31756,1805587000,2143153639200
018880,한온시스템,2.696675555374286,-1.8427518427518428,0.1612539613062714,자동차부품,328186,1310537570,2129862000000
088350,한화생명,2.264829536406827,-10.313075506445673,-0.38813330103592725,생명보험,476547,1167553685,2119213200000
002380,KCC,3.128909273937499,-5.133470225872689,-0.060642955397411935,건축자재,9628,2235585000,2052774801000
052690,한전기술,4.576899165530826,-21.45985401459854,-1.0213651510819228,전기유틸리티,31251,1674519300,2052414000000
009420,한올바이오파마,5.203083723946974,4.021447721179625,0.5624676725358073,제약,437365,16875641550,2019100658700
000880,한화,2.633553133319894,-8.828522920203735,-0.47846948244136717,복합기업,93814,2541989700,2020137908250
008930,한미사이언스,2.4794746242192827,-10.413476263399694,-0.4574629868164397,제약,78977,2310974800,1997033260000
006280,녹십자,3.7897621438827267,10.110174983797798,0.7702647699721843,제약,48459,8334328200,1982036844800
051600,한전KPS,3.1082285403235703,-9.465020576131687,-0.33449088528386406,전기유틸리티,55478,2450486850,1973250000000
018670,SK가스,1.6690769268333316,-0.468384074941452,0.036805453627108964,가스유틸리티,9378,2010787500,1975272216000
017800,현대엘리베이,4.147188109961616,-0.7766990291262136,0.0016402587669611002,기계,174537,8833853700,1978074681000
204320,HL만도,2.4428384039510327,8.880308880308881,0.48020163856603737,자동차부품,109572,4491148200,1958111904000
030000,제일기획,2.227700562429604,-7.738095238095238,-0.3017071840831459,광고,137003,2337102420,1949948763750
278470,에이피알,3.850815239031073,-3.6121673003802277,0.24554162441964839,화장품,117888,5956861000,1925357445000
000120,CJ대한통운,2.3111345006722077,-1.066350710900474,0.11575526560399116,항공화물운송과물류,52266,4333454000,1891143317600
012510,더존비즈온,3.149487433415648,-7.658321060382916,-0.34314606505875417,소프트웨어,99083,6278503400,1889809164800
111770,영원무역,2.477098189128524,-1.8050541516245486,0.28693437374346376,"섬유,의류,신발,호화품",29473,1203445650,1805692321000
112610,씨에스윈드,2.841043596209391,4.534313725490196,0.3476769669793233,에너지장비및서비스,170718,7275462900,1794393197650
007660,이수페타시스,8.736401548345562,4.112149532710281,1.7405977517392401,전자장비와기기,1635886,45955713700,1758250448200
028670,팬오션,1.9484406655999684,-4.761904761904762,-0.167819585094483,해운사,451612,1479237515,1756060846920
282330,BGF리테일,2.0698889176225137,-6.95970695970696,-0.2288863951177306,백화점과일반상점,7534,768735800,1756044849600
139480,이마트,4.401688922964465,-6.58682634730539,0.07685220641780119,백화점과일반상점,163338,10216935900,1733875941800
002790,아모레G,2.2367026178631315,-8.533916849015318,-0.26650363546270256,화장품,63060,1305789000,1723375962000
192820,코스맥스,4.380452421477721,2.3157894736842106,0.6727500064564192,화장품,37168,5483318100,1653623461300
005070,코스모신소재,3.6595881443043954,-20.69510268562401,-0.9379195522748954,화학,164860,8283329450,1625537800000
000240,한국앤컴퍼니,4.333607030978638,-3.67816091954023,-0.023892553115842284,자동차부품,61834,1027577760,1580671746000
082740,한화엔진,3.4216204664150385,18.966603654694392,1.0521291246763276,조선,484800,9131786250,1575482040960
489790,한화인더스트리얼솔루션즈,5.150868664603028,-10.215827338129497,-0.15951404947261377,우주항공과국방,348378,10965008450,1572713348500
007310,오뚜기,1.1807454307725227,-3.6945812807881775,-0.15061031063462627,식품,1266,498550000,1569065445000
361610,SK아이이테크놀로지,3.5504822020538316,-17.51412429378531,-0.8516207549072305,전기제품,108963,2409776650,1564982144400
003690,코리안리,2.0394816839339946,-6.470588235294119,-0.09211531887083904,손해보험,83121,666400790,1546878986140
006360,GS건설,3.029699456299991,-12.668329177057355,-0.43630590533033187,건설,136571,2398477910,1498531889900
069620,대웅제약,2.6368570458076315,-0.38910505836575876,0.18351954759497363,제약,12832,1626695900,1484240257500
023530,롯데쇼핑,2.391225294726237,-10.445205479452055,-0.358335018551425,백화점과일반상점,61730,3267986300,1479501886500
000990,DB하이텍,4.156199433787798,-1.21765601217656,0.43306460474521363,반도체와반도체장비,63683,2077204050,1447393968800
008770,호텔신라,2.401800250971796,-8.489388264669163,-0.2891598703590631,백화점과일반상점,35563,1309560450,1442368446750
103140,풍산,3.3750592913706483,-3.910614525139665,0.12227919328533896,비철금속,138473,7092672900,1440447889200
007070,GS리테일,1.9702444307945792,-13.585858585858585,-0.7087260431478031,백화점과일반상점,155941,2663768820,1430522870650
005850,에스엘,2.3999063157141425,-1.3114754098360655,-0.022303945407796122,자동차부품,53403,1607561900,1391133174000
139130,DGB금융지주,2.2094419793577624,-12.433011789924974,-0.4427533223563029,은행,213800,1763092020,1383612913940
103590,일진전기,3.62346311271877,32.19178082191781,1.7769614691156768,전기장비,959311,27594648800,1375723501500
073240,금호타이어,2.5164934082912147,-0.21008403361344538,0.00364932774579827,자동차부품,198926,947716130,1367358966120
000080,하이트진로,1.6433158980521019,-8.104265402843602,-0.3134125200576798,음료,87110,1692431910,1360592053400
042670,HD현대인프라코어,3.1343190779125543,-6.283422459893048,-0.22490955527236514,기계,414175,2877589630,1348591069000
161890,한국콜마,2.926748140933326,0.8960573476702508,0.3804964731664634,화장품,142661,8087877500,1328965835100
004170,신세계,2.311433972730775,-4.989154013015185,0.02909095991874615,백화점과일반상점,15131,1987692700,1290703229100
047040,대우건설,2.591910205045751,-16.102841677943168,-0.753856320825322,건설,323368,1004288130,1286352064610
006040,동원산업,2.359702848168529,4.759634011861831,0.2933779436675111,식품,13988,501268350,1266169609250
137310,에스디바이오센서,2.2831714131148773,-13.00256629597947,-0.5486709124273353,건강관리장비와용품,59489,606407250,1263445132950
001720,신영증권,1.7261690881903267,-3.67553865652725,-0.03173326816508726,증권,3128,237730500,1249440000000
003090,대웅,2.858470618032623,-1.1547344110854503,0.20496661374106445,제약,17019,363357700,1247145471000
009450,경동나비엔,3.05686470583267,10.499359795134442,0.9390454041722025,가정용기기와용품,71516,6092164900,1239787179200
001570,금양,7.387834729990486,-28.444444444444443,-1.8214345834734644,화학,2233048,43139056750,1239044586520
395400,SK리츠,1.9699639034679923,-3.010752688172043,-0.16638655059051316,부동산,117100,529585545,1230277758600
375500,DL이앤씨,2.4229180292122394,-8.02919708029197,-0.27196919288490495,건설,63606,2019301000,1218849124500
051915,LG화학우,2.8868139225000014,-18.5283218634198,-0.9484893181580605,화학,6595,1021693300,1183306320000
185750,종근당,2.3705634034575684,-2.1200017556950357,-0.02798000535866043,제약,13701,1219160100,1176475706000
294870,HDC현대산업개발,3.3543265234086572,-13.753026634382568,-0.5739144588893751,건설,73814,1321294130,1175127693900
014820,동원시스템즈,3.0279109300527494,-11.856823266219239,-0.46109045433155194,포장재,14519,573687700,1145155639000
010060,OCI홀딩스,3.2948522097056556,-4.084967320261438,0.0008463399264213578,화학,20879,1221378100,1122775621100
192080,더블유게임즈,1.8740781333784367,1.160541586073501,0.16226081959716804,게임엔터테인먼트,32455,1708769900,1124235883800
267270,HD현대건설기계,2.9198264074044786,-4.23861852433281,-0.008827058887223016,기계,92984,5545575800,1112979628800
009240,한샘,2.442582951874546,-12.939001848428836,-0.6058969830239896,가구,19625,929610700,1108448008800
009970,영원무역홀딩스,1.7730677333593972,-4.716981132075472,-0.1312704207482662,"섬유,의류,신발,호화품",7584,617428900,1100392274400
007340,DN오토모티브,2.168213063166251,-2.025586353944563,0.03849809783035509,자동차부품,16264,299094590,1083267964100
089860,롯데렌탈,3.432336038624086,-6.962025316455696,-0.22260864680053727,도로와철도운송,25112,741735050,1067496007200
336260,두산퓨얼셀,2.1867156434948027,-5.45876887340302,-0.3466527040954399,전기제품,98531,1598875900,1067547733800
020150,롯데에너지머티리얼즈,4.745756697044085,-5.714285714285714,-0.19141636422757735,전자장비와기기,46379,1078679850,1065160288500
014680,한솔케미칼,3.4032006119598335,-7.029702970297031,-0.1283075025959352,화학,31757,3001285300,1063241291000
069960,현대백화점,2.8764762508407147,-4.989816700610998,0.18563360240975876,백화점과일반상점,21072,982342300,1054502685800
001530,DI동일,2.4893028596478435,20.841836107491456,0.9790487260663692,"섬유,의류,신발,호화품",64036,3150190550,1049161111900
011210,현대위아,2.1801070940662344,-5.30209617755857,-0.1813609422272778,자동차부품,28447,1092575400,1042931433050
001120,LX인터내셔널,1.9661048316810246,-8.361774744027302,-0.2618214734108387,무역회사와판매업체,71391,1925291900,1042644000000
280360,롯데웰푸드,2.2747558740444447,-5.851528384279476,-0.15309666359937413,식품,6861,743090000,1016103619800
004000,롯데정밀화학,2.893374716254267,10.0,0.6894144925281142,화학,19929,775286250,1007490000000
005300,롯데칠성,1.8380946054863314,-10.215946843853821,-0.48807361069988503,음료,16143,1754198100,1002119472000
300720,한일시멘트,3.3747923467844334,-1.296043656207367,0.08008355169374255,건축자재,51001,735944560,1000136637600
298020,효성티앤씨,4.355085565750319,0.8771929824561403,0.6163421669940485,"섬유,의류,신발,호화품",7301,1696103000,999694542000
004490,세방전지,3.517377077422934,-3.8356164383561646,0.10141592065906362,자동차부품,20911,1491264000,984200000000
415640,KB발해인프라,0.8977912851066479,-3.198031980319803,-0.10915388013431615,운송인프라,35053,275477030,968109829200
248070,솔루엠,3.2684294698881895,-4.577114427860696,-0.27019273576653124,전자장비와기기,37356,718780910,957606301650
229640,LS에코에너지,3.483094608038513,26.86868686868687,1.6688706071089698,전기장비,93973,2946826100,957027468750
001800,오리온홀딩스,1.4350753002632612,-6.988249845392702,-0.32083672497991433,식품,52445,788834820,939054875780
085620,미래에셋생명,1.0939877896888621,-0.3795066413662239,0.005690489271728572,생명보험,19650,103375530,929334992250
108320,LX세미콘,2.7880145637318727,1.073345259391771,0.32856853462755353,디스플레이장비및부품,12043,679449100,915680090000
365550,ESR켄달스퀘어리츠,2.379930292627152,-8.11965811965812,-0.521561405652999,부동산,90671,392181985,916282700000
001740,SK네트웍스,1.8442240298927004,-4.942528735632184,-0.17929448403354256,복합기업,190636,788659970,913877735260
457190,이수스페셜티케미컬,3.935958744364431,-12.354651162790697,-0.5688889177472058,화학,161993,4923637150,910779642000
