Code,Name,Volatility,TotalReturn,AvgReturn
071200,인피니트헬스케어,2.41,-5.79,-0.18443784771466687
255440,야스,2.61,-17.87,-0.9417327085801576
226440,한송네오텍,0.0,0.0,0.0
012860,모베이스전자,2.57,-10.34,-0.5257006223250955
060310,3S,3.71,-2.83,-0.09323171830679881
277880,티에스아이,3.15,-3.12,-0.09135823634691784
084180,수성웹툰,2.42,14.96,0.7261528161016406
256940,케이피에스,3.05,9.31,0.3439965974510356
014470,부방,7.54,5.58,0.5999809639700264
066410,버킷스튜디오,0.0,0.0,0.0
260930,씨티케이,4.0,-8.87,-0.245758486702604
053700,삼보모터스,3.92,10.86,0.6588657341708466
053050,지에스이,3.63,-4.35,-0.04229750155339995
101670,하이드로리튬,4.08,-27.72,-1.5675548471587613
131030,옵투스제약,8.13,13.97,1.0367815249806303
388870,파로스아이바이오,4.19,-9.6,-0.28825852411551484
419080,엔젯,4.52,5.17,0.3705078736687972
054670,대한뉴팜,2.56,-2.28,0.038542651022041616
065510,휴비츠,3.37,7.43,0.5948538098316903
091580,상신이디피,3.74,-2.91,-0.06792086689144823
092070,디엔에프,3.1,-0.47,0.05199275443587115
160980,싸이맥스,3.1,11.94,0.642575917748664
048910,대원미디어,2.09,7.16,0.42987667381922606
019010,베뉴지,1.95,-8.97,-0.4510191224542692
419050,삼기이브이,4.48,-5.52,-0.03385830592482324
204610,티쓰리,1.72,0.33,-0.0605509719981945
451250,삐아,6.64,-5.1,0.7934337893343855
037070,파세코,3.35,-4.6,-0.21136661027623188
125210,아모그린텍,4.34,-5.14,0.11552590048980778
376190,LB루셈,3.53,1.8,0.2861526155245458
067570,엔브이에이치코리아,3.12,-0.65,0.12391612357534543
009780,엠에스씨,2.41,-2.82,-0.02632983894759857
089850,유비벨록스,1.46,-1.05,0.04063820422481932
347890,엠투아이,2.51,4.76,0.299691625962793
388790,라이콤,4.6,-5.0,-0.3280544765744847
339950,아이비김영,6.63,3.62,0.39243427392532537
025550,한국선재,7.36,43.9,2.1615018541927915
039020,이건홀딩스,4.06,25.29,0.9367717815767662
013310,아진산업,3.01,2.91,0.2275254416416738
054800,아이디스홀딩스,1.22,3.34,0.17169473741367625
003100,선광,1.1,-3.52,-0.1701289518630017
054780,키이스트,4.64,-3.37,0.40849666074698765
115440,우리넷,6.09,28.55,1.4601007548551528
365590,하이딥,4.42,-3.65,-0.2101474896492328
102370,케이옥션,4.49,-12.61,-0.5628035388748015
140070,서플러스글로벌,2.63,-3.01,-0.12050591791729848
027050,코리아나,4.87,0.63,0.38912792847016875
040420,정상제이엘에스,1.99,-8.45,-0.37537945707062204
072020,중앙백신,2.16,-0.91,0.0019189345025349524
066790,씨씨에스,8.91,11.88,0.8816022843723508
038110,에코플라스틱,4.44,-3.15,0.06053243408235918
311320,지오엘리먼트,7.15,18.61,1.1506834019356516
294090,이오플로우,15.09,-71.62,-4.72265536171177
207760,미스터블루,4.34,-7.4,-0.13835696646737267
246710,티앤알바이오팹,5.91,-24.57,-1.115364824259321
261200,덴티스,2.68,-3.41,-0.02401857536291576
432470,케이엔에스,4.72,-14.13,-0.3025039925594135
049430,코메론,5.89,5.92,0.5247702148523772
216050,인크로스,3.06,-4.2,0.04456580974731228
066310,큐에스아이,8.93,63.59,2.9818063183005856
289930,웨이비스,5.94,-19.57,-1.027098130800546
065130,탑엔지니어링,4.19,23.08,1.0580829363868698
120240,대정화금,2.53,2.12,0.22653724316756102
072770,율호,4.96,-15.77,-0.7277371381337441
330350,위더스제약,4.15,8.82,0.5117357381299832
228670,레이,3.86,3.64,0.3367553083022373
199430,케이엔알시스템,7.13,27.82,1.4880128349035215
180400,DXVX,4.71,4.69,0.404078368801688
259630,엠플러스,4.21,-10.23,-0.05419253213322426
033230,인성정보,3.81,-5.38,-0.024378493446830386
048430,유라테크,4.48,26.03,1.4192198435890762
215360,우리산업,2.6,-1.48,-0.0372025618272648
014200,광림,0.0,0.0,0.0
347700,라이프시맨틱스,9.18,27.35,1.899087051094148
445180,퓨릿,4.13,-4.06,0.009106895279115169
171120,라이온켐텍,5.63,1.0,0.23740468548323035
053160,프리엠스,13.26,30.85,2.0950680840543647
264660,씨앤지하이테크,3.43,0.41,0.09730120315881172
086960,MDS테크,5.02,1.46,0.2811927455688273
250060,모비스,3.77,-7.74,-0.3435131153358212
041920,메디아나,3.62,-5.48,-0.20948392879708772
064850,에프앤가이드,2.97,-4.85,0.0352110821465357
059210,메타바이오메드,2.66,7.3,0.5540217069654008
200470,에이팩트,5.06,2.43,0.3254380486817555
042500,링네트,3.49,9.11,0.4652550847401125
126880,제이엔케이글로벌,3.81,16.59,1.026025349923621
045340,토탈소프트,13.48,112.27,4.68237207567122
137950,제이씨케미칼,3.06,-0.5,0.12195631558536538
067370,선바이오,2.84,4.07,0.3633634512407812
054920,한컴위드,4.09,8.52,0.4700384354535886
037950,엘컴텍,2.5,-0.86,0.12647140883355887
007720,대명소노시즌,6.12,10.66,0.8594143247534207
066980,한성크린텍,3.14,-2.08,-0.09074298889838847
291230,엔피,4.87,-11.67,-0.4272020207213201
263860,지니언스,2.44,-4.94,-0.21486143137985586
073560,우리손에프앤지,2.24,-4.62,-0.07061486832182387
300120,라온피플,5.27,8.58,0.5913413896586199
215100,로보로보,4.75,6.08,0.38313698257058226
024880,케이피에프,2.77,12.63,0.7419312025020812
126730,코칩,4.3,6.49,0.5171785897520442
208140,정다운,3.37,-5.54,-0.19337610284645426
226330,신테카바이오,6.35,-9.29,-0.4635646434594271
036090,위지트,3.38,-4.83,-0.02725849404880303
452400,이닉스,4.28,-4.9,-0.0071752955369631
232680,라온테크,3.37,0.73,0.06709887218871709
340360,다보링크,6.86,0.76,0.029415715068578496
314130,지놈앤컴퍼니,3.73,-5.45,-0.04963186208406687
141000,비아트론,1.88,5.04,0.2702458798283941
011370,서한,2.16,5.71,0.3881835060072253
041930,동아화성,3.43,-5.07,-0.16018941430337602
021320,KCC건설,1.46,-0.62,0.01630818799815579
001540,안국약품,1.95,-3.81,-0.09463511823646462
408920,메쎄이상,1.39,-7.18,-0.3039083529697584
036120,SCI평가정보,2.28,15.38,0.8403510257883567
900340,윙입푸드,4.26,-21.75,-0.8977855132269283
090470,제이스텍,5.18,1.04,0.25420974300944965
010470,오리콤,7.03,9.1,0.7597474971897067
170920,엘티씨,2.68,-5.59,-0.22992378844160727
078860,엔에스이엔엠,2.82,-0.99,0.16436475048365812
333620,엔시스,3.12,-2.09,-0.01616180524011801
352090,스톰테크,1.95,-3.25,-0.1389403386684435
241770,메카로,1.83,6.47,0.3295574251679712
466410,사이냅소프트,4.49,-24.49,-1.4936372193527525
186230,그린플러스,4.09,-15.94,-0.733944669488718
052790,액토즈소프트,3.95,6.78,0.40952269776929295
267320,나인테크,3.33,-0.57,0.08636815993312175
002800,신신제약,3.23,2.79,0.290761846527508
365270,큐라클,3.52,2.9,0.3576460667944414
044340,위닉스,2.17,-5.65,-0.257780093234421
187870,디바이스이엔지,2.89,-3.34,-0.14590870097981762
033830,티비씨,3.42,4.11,0.2188945115687258
053450,세코닉스,3.79,5.03,0.46598024186035475
093190,빅솔론,1.65,5.09,0.23139305674817204
043650,국순당,2.79,0.65,0.1670288727123681
038460,바이오스마트,3.6,0.96,0.1891958669232501
357880,비트나인,4.24,-19.87,-1.1913362144258488
366030,공구우먼,4.49,-4.07,-0.0012341634442719408
172670,에이엘티,8.26,45.5,2.394980815944133
352910,오비고,2.79,-2.83,-0.21624791003691804
032850,비트컴퓨터,3.26,-2.18,0.020058410276657158
038540,상상인,2.71,-5.73,-0.10508924697726015
038680,에스넷,4.09,-0.92,-0.026778870961045476
222810,세토피아,0.0,0.0,0.0
052220,iMBC,12.34,49.26,2.76025767849101
