Code,Name,Volatility,TotalReturn,Sector,Volume,Amount,Marcap,Risk
323410,카카오뱅크,2.3,-1.36,은행,351565,7651876500,10397916286600,2
034730,SK,1.99,-7.68,석유와가스,97377,13766693300,10201130312100,2
018260,삼성에스디에스,2.18,-10.44,IT서비스,163988,21211980300,10035900660000,2
009150,삼성전기,2.55,0.54,전자장비와기기,359994,46842981500,9829690393600,2
086280,현대글로비스,2.63,12.51,항공화물운송과물류,158929,20368792100,9555000000000,2
326030,SK바이오팜,3.0,7.13,제약,222454,25957957900,9123493625000,2
352820,하이브,2.49,14.78,방송과엔터테인먼트,124666,25686387000,8580331982000,2
003490,대한항공,1.77,5.73,항공사,738267,17037274500,8469075203000,2
047050,포스코인터내셔널,3.23,-23.32,무역회사와판매업체,397104,16986994850,7582272162800,2
443060,HD현대마린솔루션,3.5,52.85,조선,89049,14297432400,7249795000000,3
005830,DB손해보험,2.55,-9.64,손해보험,74979,7607325500,7157880000000,2
090430,아모레퍼시픽,2.7,-11.15,화장품,185239,21352424400,6761762940400,2
010950,S-Oil,1.97,-4.52,석유와가스,88816,5257174600,6664901286400,2
267250,HD현대,2.1,4.33,석유와가스,98389,8032156300,6469533661500,2
064350,현대로템,3.42,-9.38,기계,865512,47553336100,6013740344300,3
005387,현대차2우B,1.69,-11.14,자동차,77127,12205711600,5696470986300,2
010620,HD현대미포,3.04,31.93,조선,331637,44091305800,5408166974600,2
003230,삼양식품,3.31,35.67,식품,56622,41026110000,5378572710000,3
047810,한국항공우주,2.69,2.46,우주항공과국방,692493,37372116700,5273403288700,2
079550,LIG넥스원,4.0,-1.88,우주항공과국방,307418,73277874000,5181000000000,3
180640,한진칼,2.53,-5.81,항공사,32427,2503624100,5187429078300,2
450080,에코프로머티,4.39,-39.84,전기제품,634062,45400287300,5139732461600,3
011790,SKC,4.64,-12.34,화학,1365944,179672126800,5138728038600,3
021240,코웨이,2.38,6.56,가정용기기와용품,142172,9951694000,5165973330000,2
010120,LS ELECTRIC,3.81,6.3,전기장비,191608,32868907700,5118000000000,3
088980,맥쿼리인프라,0.96,-9.39,운송인프라,1211765,12786452640,5033470146430,1
161390,한국타이어앤테크놀로지,2.25,4.83,자동차부품,134840,5362573000,4955002760000,2
051900,LG생활건강,2.03,-12.99,화장품,33116,10305461500,4872877464000,2
000150,두산,4.22,67.72,복합기업,100536,29335267500,4791912150000,3
006800,미래에셋증권,2.62,-6.98,증권,397629,3232350560,4758622397040,2
034220,LG디스플레이,1.98,-8.24,디스플레이패널,711600,6704581570,4740000000000,2
272210,한화시스템,4.61,40.41,우주항공과국방,2782404,68350183200,4656862938850,3
029780,삼성카드,1.55,0.25,카드,48735,1952878650,4651734473650,1
032640,LG유플러스,1.42,8.84,무선통신서비스,548024,5771543660,4610615972160,1
251270,넷마블,2.76,-11.71,게임엔터테인먼트,52127,2758802700,4564130956200,2
005940,NH투자증권,1.56,-0.15,증권,403313,5460056660,4440795574440,1
241560,두산밥캣,2.86,3.7,기계,521224,21909025300,4220489888600,2
036570,엔씨소프트,3.28,-5.51,게임엔터테인먼트,32831,6208194900,4151505560200,3
071050,한국금융지주,2.01,0.27,증권,129085,9511398000,4134868606400,2
302440,SK바이오사이언스,3.94,-5.97,제약,125008,6517504700,4066224506700,3
454910,두산로보틱스,4.76,2.11,기계,535887,34243901600,4070694744000,3
011070,LG이노텍,2.69,-15.93,전자장비와기기,145158,24799781200,4054175429100,2
271560,오리온,1.7,0.89,식품,150717,15334884900,4028731850800,2
016360,삼성증권,2.08,0.79,증권,276602,12311590700,3978315000000,2
298040,효성중공업,3.46,12.2,전기장비,40348,16806751000,3888336516000,3
097950,CJ제일제당,2.2,-12.37,식품,35338,8895255000,3778600686000,2
462870,시프트업,3.94,7.32,게임엔터테인먼트,66769,4337485800,3762589440000,3
377300,카카오페이,4.7,11.97,IT서비스,189242,5221161750,3715918851600,3
005385,현대차우,1.49,-11.61,자동차,52278,8074432300,3702545338800,1
078930,GS,1.28,-5.53,석유와가스,90172,3547269400,3651574355400,1
307950,현대오토에버,3.04,-13.7,IT서비스,46887,6223145100,3639162411400,2
128940,한미약품,3.14,-13.53,제약,50376,14076634000,3542239011500,2
035250,강원랜드,1.63,0.36,"호텔,레스토랑,레저",289634,4793991630,3525739440000,1
028050,삼성E&A,2.24,-21.34,건설,720488,12625166260,3435880000000,2
138930,BNK금융지주,2.13,13.88,은행,759097,7979339780,3361381266230,2
036460,한국가스공사,3.98,-18.17,가스유틸리티,481255,17287369850,3304805400000,3
066970,엘앤에프,4.13,-24.76,전기제품,254330,22069270200,3194151312000,3
175330,JB금융지주,2.28,4.44,은행,181636,2962956880,3170101967500,2
006260,LS,3.27,-20.42,전기장비,139074,13777291600,3178140000000,3
022100,포스코DX,3.31,-32.34,IT서비스,420214,8603468750,3124313680950,3
039490,키움증권,2.77,-9.56,증권,45570,5481553300,3068310061200,2
009830,한화솔루션,3.53,-25.18,에너지장비및서비스,1186790,21149686140,3049373588640,3
000720,현대건설,1.83,-13.91,건설,273588,7133091550,2895249890000,2
004020,현대제철,2.89,-23.02,철강,1995638,43986159800,2902445823750,2
001040,CJ,2.8,-12.43,복합기업,31753,3131999700,2865181203600,2
026960,동서,6.01,34.87,식품,143620,3744039350,2577245000000,3
011170,롯데케미칼,3.86,-39.17,화학,117050,7053717500,2570802681900,3
011780,금호석유,3.2,-36.07,화학,67787,6364301600,2572184636700,2
081660,휠라홀딩스,1.77,3.25,"섬유,의류,신발,호화품",49494,2035199700,2481958150700,2
018880,한온시스템,2.59,19.58,자동차부품,4017356,17974346995,2428790000000,2
012750,에스원,1.75,4.49,상업서비스와공급품,24192,1470189400,2306550104600,2
383220,F&F,3.29,-10.18,"섬유,의류,신발,호화품",29211,1766232600,2294593792500,3
001450,현대해상,1.89,-18.11,손해보험,193389,4949450400,2284170000000,2
004990,롯데지주,2.51,-11.52,복합기업,40528,873527900,2250303133650,2
001440,대한전선,3.01,-5.0,전기장비,943045,11283440910,2233638654000,2
088350,한화생명,1.82,-12.76,생명보험,1058892,2683634665,2197380900000,2
004370,농심,2.4,-5.89,식품,18661,6733536000,2186709799000,2
052690,한전기술,3.08,-13.55,전기유틸리티,67703,3834653100,2170896000000,2
002380,KCC,2.44,-15.61,건축자재,21505,5160850000,2137196275500,2
278470,에이피알,3.88,2.21,화장품,623233,34290805400,2119799484000,3
062040,산일전기,5.1,54.64,전기장비,548557,39053148800,2112896880000,3
009420,한올바이오파마,4.58,-4.57,제약,583029,24075084700,2120969902800,3
020560,아시아나항공,2.28,6.25,항공사,82532,839455950,2103165159310,2
000880,한화,2.25,-2.61,복합기업,110024,3085926300,2102592516750,2
018670,SK가스,2.05,29.49,가스유틸리티,5368,1190633500,2039883924000,2
008930,한미사이언스,6.28,-9.74,제약,298722,8773088050,1990194105000,3
204320,HL만도,3.61,9.87,자동차부품,98374,4178567950,1986286176000,3
030000,제일기획,1.37,-4.62,광고,201829,3471015310,1969505772000,1
000120,CJ대한통운,1.98,-4.2,항공화물운송과물류,41633,3573379100,1964142818400,2
006280,녹십자,3.18,5.02,제약,83827,14285464400,1959832422600,2
017800,현대엘리베이,3.0,11.94,기계,158087,7693049500,1903799149500,2
002790,아모레G,2.17,-5.75,화장품,73934,1694533150,1892415231000,2
005070,코스모신소재,3.87,-53.23,화학,189158,10983706900,1892125999200,3
051600,한전KPS,2.16,-2.11,전기유틸리티,217616,9198213250,1876500000000,2
139480,이마트,2.92,12.93,백화점과일반상점,267155,17734530100,1848166799700,2
489790,한화인더스트리얼솔루션즈,5.54,-16.67,우주항공과국방,4582814,153875282300,1802435523000,3
361610,SK아이이테크놀로지,3.51,-31.78,전기제품,136521,3465962350,1828783234800,3
082740,한화엔진,3.7,43.28,조선,7344361,160693955980,1806630624300,3
028670,팬오션,1.7,-6.72,해운사,1414463,4805357295,1812190645680,2
111770,영원무역,2.21,-3.43,"섬유,의류,신발,호화품",31517,1289639000,1814554614600,2
282330,BGF리테일,2.02,-5.5,백화점과일반상점,11225,1174943600,1804439786400,2
112610,씨에스윈드,3.58,-34.5,에너지장비및서비스,664493,28081287150,1771198926000,3
012510,더존비즈온,3.49,20.56,소프트웨어,147432,8280730800,1704474182400,3
007660,이수페타시스,6.84,-28.5,전자장비와기기,1802847,48238700150,1701328671100,3
192820,코스맥스,3.78,5.14,화장품,61385,9054892700,1691076841000,3
000240,한국앤컴퍼니,2.8,-1.28,자동차부품,48884,827884240,1616747137200,2
003690,코리안리,1.47,13.34,손해보험,129082,1039500210,1576102140790,1
007310,오뚜기,1.45,-5.78,식품,1444,565642500,1569065445000,1
006360,GS건설,2.36,-0.22,건설,233243,4225878410,1553304043500,2
008770,호텔신라,2.07,-14.58,백화점과일반상점,97583,3803376200,1542451155300,2
023530,롯데쇼핑,1.98,-12.44,백화점과일반상점,46998,2539241700,1527592770000,2
000990,DB하이텍,3.16,-13.57,반도체와반도체장비,141616,4869983350,1529531356600,2
137310,에스디바이오센서,3.41,34.55,건강관리장비와용품,559343,6942553660,1514889386010,3
069620,대웅제약,2.71,-16.62,제약,24035,3043894700,1454115162500,2
103140,풍산,3.0,-18.94,비철금속,136266,7084176100,1451657600400,2
007070,GS리테일,1.89,-4.24,백화점과일반상점,120249,2082643440,1438883612150,2
139130,DGB금융지주,1.44,2.33,은행,302038,2518042870,1412367705550,1
005850,에스엘,2.24,-12.97,자동차부품,51371,1551911850,1407390156000,2
010060,OCI홀딩스,3.26,7.33,화학,104107,7660580300,1398209504300,2
009450,경동나비엔,3.59,24.06,가정용기기와용품,52806,5061263100,1388386817600,3
000080,하이트진로,1.43,-2.38,음료,104353,2052789410,1380229464480,1
001570,금양,5.87,-61.3,화학,890819,19160796000,1372096354200,3
073240,금호타이어,2.29,9.79,자동차부품,163910,779606490,1368795267555,2
161890,한국콜마,2.77,-20.25,화장품,201142,11478992300,1352570912100,2
042670,HD현대인프라코어,2.75,-6.55,기계,646961,4520628620,1348591069000,2
047040,대우건설,2.2,-13.96,건설,293741,950009100,1346617347120,2
103590,일진전기,4.12,25.34,전기장비,697218,19618741450,1318501033500,3
395400,SK리츠,1.82,-5.2,부동산,222361,1051935450,1288927363500,2
004170,신세계,2.03,-16.07,백화점과일반상점,19845,2601598100,1287749674800,2
003090,대웅,2.88,-19.11,제약,33819,744970700,1264588065000,2
001720,신영증권,1.26,-9.92,증권,2011,153285200,1254372000000,1
375500,DL이앤씨,2.23,10.92,건설,68633,2244069300,1253673385200,2
051915,LG화학우,2.8,-35.55,화학,8182,1322430700,1247123360000,2
006040,동원산업,1.87,16.07,식품,7718,264967000,1237352093250,2
185750,종근당,1.96,-13.71,제약,26620,2458311800,1217316408000,2
014680,한솔케미칼,3.08,-18.73,화학,32438,3446505700,1213999384500,2
014820,동원시스템즈,2.87,-22.39,포장재,8255,342103250,1206037331200,2
020150,롯데에너지머티리얼즈,3.68,-40.43,전자장비와기기,94791,2368755800,1155076416750,3
294870,HDC현대산업개발,2.99,-20.14,건설,489468,8650705530,1156673641500,2
336260,두산퓨얼셀,3.59,-3.61,전기제품,98814,1708523810,1136971083360,3
267270,HD현대건설기계,3.66,12.84,기계,182624,11204238800,1122132421800,3
009240,한샘,1.8,-7.57,가구,30855,1464565550,1117861580000,2
457190,이수스페셜티케미컬,5.13,-29.17,화학,315040,11273758200,1117706360000,3
007340,DN오토모티브,2.07,0.59,자동차부품,26143,495781470,1112800896600,2
009970,영원무역홀딩스,1.57,-5.79,"섬유,의류,신발,호화품",5335,433705000,1111300748000,1
192080,더블유게임즈,1.75,2.2,게임엔터테인먼트,60182,3078057300,1094141615400,2
089860,롯데렌탈,2.29,-1.65,도로와철도운송,31180,931862050,1080204293000,2
011210,현대위아,2.11,-21.96,자동차부품,41713,1657209700,1082364303400,2
069960,현대백화점,2.04,1.18,백화점과일반상점,13309,626283050,1066948532950,2
004490,세방전지,2.92,-4.34,자동차부품,52124,3911854200,1051400000000,2
001530,DI동일,1.84,29.26,"섬유,의류,신발,호화품",28593,1395023350,1045946113600,2
004000,롯데정밀화학,2.48,-16.25,화학,21873,881515100,1046190000000,2
229640,LS에코에너지,3.77,27.84,전기장비,225465,7609020550,1027464690450,3
300720,한일시멘트,2.34,8.77,건축자재,73732,1098074740,1029919099800,2
005300,롯데칠성,1.72,-12.52,음료,5300,587073800,1028100347200,2
298020,효성티앤씨,4.2,-23.45,"섬유,의류,신발,호화품",8454,1983359500,1017005270000,3
001120,LX인터내셔널,1.74,-11.13,무역회사와판매업체,803630,21010362950,1003884000000,2
280360,롯데웰푸드,2.22,-29.26,식품,13372,1422115100,1001951758800,2
108320,LX세미콘,2.13,-6.12,디스플레이장비및부품,34340,2049566600,975858000000,2
248070,솔루엠,3.01,-5.71,전자장비와기기,113421,2203858460,967607411850,2
365550,ESR켄달스퀘어리츠,1.84,-7.38,부동산,126511,566917815,958900500000,2
085620,미래에셋생명,1.18,1.89,생명보험,15503,83161560,952347096820,1
001740,SK네트웍스,2.37,-15.38,복합기업,224972,967070175,949282199580,2
001800,오리온홀딩스,1.18,-6.22,식품,73385,1099169690,935922604680,1
950210,프레스티지바이오파마,4.63,11.88,제약,62644,983375810,928485594750,3
003850,보령,2.24,-7.42,제약,160213,1715677740,920812266270,2
415640,KB발해인프라,0.89,-6.71,운송인프라,75836,568434140,919091610000,1
034230,파라다이스,1.78,-8.11,"호텔,레스토랑,레저",85890,857503240,914045365080,2
330590,롯데리츠,1.63,-11.69,부동산,118715,372039255,907362295760,1
079160,CJ CGV,1.7,-6.77,방송과엔터테인먼트,109252,586900080,889164997380,2
071970,HD현대마린엔진,3.58,24.88,조선,2030029,51908517600,876870645750,3
000815,삼성화재우,1.88,0.37,손해보험,2243,607649000,863436000000,2
002840,미원상사,1.52,-8.17,화학,717,129946700,864025000000,1
039130,하나투어,2.53,6.21,"호텔,레스토랑,레저",49435,2627850700,851680723500,2
298050,HS효성첨단소재,3.24,-31.75,화학,8205,1542133300,845366187600,2
353200,대덕전자,3.44,-5.04,전자장비와기기,220651,3722906220,845029417500,3
023590,다우기술,1.17,-0.11,증권,34599,637632760,825994418970,1
192400,쿠쿠홀딩스,1.66,-0.66,가정용기기와용품,5008,113223400,803705381000,2
003540,대신증권,1.2,-4.64,증권,82329,1305289610,803235188000,1
100090,SK오션플랜트,3.41,-7.22,에너지장비및서비스,119068,1619660660,799140168000,3
003530,한화투자증권,4.47,12.9,증권,1304927,4743041015,791681289750,3
002710,TCC스틸,3.81,-38.2,철강,90652,2718058100,792964334250,3
005180,빙그레,2.37,24.49,식품,31031,2493733900,784158783600,2
004800,효성,2.75,-4.41,복합기업,7298,339578650,780939986550,2
003620,KG모빌리티,2.31,-23.8,자동차,158926,625084795,779724888380,2
003030,세아제강지주,2.95,8.21,철강,4274,788863200,773661527600,2
120110,코오롱인더,2.13,-17.72,화학,59235,1656801300,771910502550,2
005250,녹십자홀딩스,2.63,4.82,제약,112400,1832563730,766559823000,2
285130,SK케미칼,2.51,-9.64,화학,18743,839358050,766067965200,2
145720,덴티움,3.34,-15.76,건강관리장비와용품,42979,2964894900,764856153000,3
005440,현대지에프홀딩스,2.26,10.08,복합기업,87735,426540160,756915381355,2
214320,이노션,1.2,-4.81,광고,26219,496303100,757200000000,1
082640,동양생명,3.13,-18.77,생명보험,135016,628795340,757578556575,2
005420,코스모화학,4.48,-21.83,화학,215476,4241574350,757410256160,3
012630,HDC,1.64,13.2,건설,61957,785640650,754537936230,2
025540,한국단자,2.36,-4.4,자동차부품,20051,1376162300,732174500000,2
114090,GKL,1.83,2.63,"호텔,레스토랑,레저",56236,655647520,719381442100,2
000670,영풍,4.51,4.31,핸드셋,2676,1043186500,721158660000,3
268280,미원에스씨,1.14,9.27,화학,2152,313934700,719000000000,1
009410,태영건설,3.69,-46.91,건설,18950,47144090,716884289130,3
030190,NICE평가정보,2.07,11.67,상업서비스와공급품,42308,505708520,713484050070,2
066575,LG전자우,1.81,-13.54,전자제품,32969,1374905500,711500068800,2
069260,TKG휴켐스,1.56,-11.9,화학,32688,566607800,708834715920,1
003240,태광산업,1.83,-2.63,화학,220,138047000,699215200000,2
293940,신한알파리츠,1.23,-4.17,부동산,88444,507800740,694196306020,1
006120,SK디스커버리,1.88,9.97,석유와가스,8258,304084650,692258756750,2
000210,DL,2.32,-24.66,화학,32319,1057090000,689448583600,2
001430,세아베스틸지주,3.88,-5.02,철강,85115,1624863160,684607851710,3
000640,동아쏘시오홀딩스,2.31,-5.52,제약,6350,679033100,674889451900,2
003570,SNT다이내믹스,3.84,-17.55,자동차부품,65138,1306344000,666716574850,3
336370,솔루스첨단소재,3.16,-29.2,전자장비와기기,152360,1437807270,667064768000,2
281820,케이씨텍,3.95,-14.19,반도체와반도체장비,70226,2195104850,661311325200,3
001680,대상,1.78,-6.6,식품,76520,1461755830,662470238000,2
000400,롯데손해보험,2.53,-2.52,손해보험,238801,504916705,659464680000,2
030610,교보증권,1.19,2.01,증권,3182,17680650,634773692770,1
181710,NHN,2.53,13.67,IT서비스,78411,1457987300,634127789940,2
010780,아이에스동서,2.32,-1.63,건설,15727,329975550,633926496000,2
017960,한국카본,2.55,9.56,조선,394909,4774569330,630687691800,2
451800,한화리츠,1.3,-15.97,부동산,89725,313793225,627702000000,1
271940,일진하이솔루스,2.6,-17.44,자동차부품,22006,375698130,622408076600,2
032350,롯데관광개발,2.13,-20.16,"호텔,레스토랑,레저",116051,940323910,618713005960,2
006380,카프로,0.0,0.0,화학,0,0,618539985360,1
090460,비에이치,2.8,6.17,전자장비와기기,142344,2530699440,616567740310,2
089590,제주항공,2.53,-15.26,항공사,385694,2936871440,612871486000,2
381970,케이카,2.07,-6.14,자동차,51583,649840840,609503223450,2
097230,HJ중공업,7.17,182.72,건설,3502925,25726062190,608734994110,3
017860,DS단석,9.35,38.48,화학,1750135,61376785850,601380050400,3
091810,티웨이항공,4.33,-25.73,항공사,903836,2550580015,603061132800,3
064960,SNT모티브,1.36,-7.63,자동차부품,13170,540792900,602473203200,1
344820,KCC글라스,1.08,-8.13,건축자재,8117,302360900,596498623200,1
019170,신풍제약,2.57,-5.29,제약,279099,3183423640,595551287600,2
002350,넥센타이어,1.76,-14.1,자동차부품,54337,329118680,592844013390,2
016380,KG스틸,2.42,-10.3,철강,111644,658075330,594052848180,2
000500,가온전선,5.82,56.02,전기장비,138245,8459623200,589531064200,3
013890,지누스,4.09,53.93,가구,160182,4248182750,585295348800,3
178920,PI첨단소재,3.81,-2.4,화학,149821,2958564800,586739113560,3
049770,동원F&B,1.83,-7.67,식품,24684,749606250,581762943000,2
001060,JW중외제약,2.39,-10.43,제약,80206,2010921900,578655360500,2
005880,대한해운,1.96,-6.06,해운사,1272543,2248582419,568220401550,2
009900,명신산업,3.33,-14.55,자동차부품,82298,880831650,567726839060,3
093370,후성,2.88,-20.09,화학,196170,1024899530,564163035800,2
006650,대한유화,3.37,-23.25,화학,8469,737138900,561600000000,3
456040,OCI,2.78,-21.25,화학,22041,1384404500,561321436500,2
006110,삼아알미늄,4.21,-35.26,비철금속,24578,927123600,559052808000,3
000070,삼양홀딩스,1.34,-18.49,화학,7777,503668700,554108333700,1
170900,동아에스티,2.49,-14.97,제약,6298,381989600,553125267000,2
348950,제이알글로벌리츠,1.64,-12.38,부동산,136930,382020520,552652800000,2
105630,한세실업,2.19,-11.88,"섬유,의류,신발,호화품",56090,770396690,550400000000,2
403550,쏘카,1.43,-6.45,도로와철도운송,2500,41636430,548704632420,1
00680K,미래에셋증권2우B,1.35,-0.13,증권,82196,320102525,547400000000,1
008730,율촌화학,3.8,-4.39,포장재,20294,440299350,540640000000,3
057050,현대홈쇼핑,1.49,-3.02,인터넷과카탈로그소매,5625,250755850,537600000000,1
003470,유안타증권,1.35,-8.83,증권,45008,120557630,534918823680,1
192650,드림텍,2.66,-13.74,핸드셋,126015,957319050,527697714060,2
377740,바이오노트,1.66,8.88,건강관리장비와용품,163198,837075270,525588647200,2
241590,화승엔터프라이즈,2.58,-0.46,"섬유,의류,신발,호화품",79851,690610420,522885451880,2
272450,진에어,2.96,-1.96,항공사,81811,815133160,520956000000,2
383800,LX홀딩스,0.93,-5.03,복합기업,71797,488038790,517945885100,1
002030,아세아,1.43,-5.97,종이와목재,1709,416184500,514398080000,1
005690,파미셀,3.67,64.81,화학,1474626,12612064550,514345381480,3
079900,전진건설로봇,6.72,110.83,기계,827447,29704969750,512927956750,3
075580,세진중공업,3.83,21.71,조선,552444,4925727430,507097147520,3
014830,유니드,2.95,-4.63,화학,29871,2230726500,502155920000,2
016800,퍼시스,2.14,-2.4,가구,1735,73587800,494500000000,2
003160,디아이,5.17,9.85,반도체와반도체장비,857007,14630143530,489307000000,3
145990,삼양사,1.25,-6.83,식품,8037,378798200,485247775450,1
000155,두산우,3.35,48.47,복합기업,4940,599264700,484371194400,3
000370,한화손해보험,2.34,-17.69,손해보험,101465,420902975,483882802675,2
453340,현대그린푸드,1.89,21.04,식품,50215,712791190,481108978800,2
475560,더본코리아,4.49,-36.65,"호텔,레스토랑,레저",68326,2223858350,479287824000,3
071320,지역난방공사,3.81,-8.04,복합유틸리티,28818,1183614300,478781064400,3
007700,F&F홀딩스,1.28,-12.52,"섬유,의류,신발,호화품",2773,33818830,475630702720,1
093050,LF,1.63,4.94,"섬유,의류,신발,호화품",25178,404701560,471933600000,1
017940,E1,1.29,-10.84,가스유틸리티,11729,802246500,469224000000,1
484870,엠앤씨솔루션,4.5,-4.55,우주항공과국방,61817,3141499350,465933510000,3
100840,SNT에너지,5.57,81.38,기계,202271,4589326250,466351656650,3
005610,SPC삼립,1.74,6.56,식품,76179,4178389500,463377783300,2
077970,STX엔진,3.73,1.98,조선,471626,9477300730,463629415600,3
002240,고려제강,1.26,3.0,철강,4511,82896870,460750000000,1
284740,쿠쿠홈시스,1.86,-8.71,가정용기기와용품,17588,360553500,457721532000,2
195870,해성디에스,3.42,-12.44,반도체와반도체장비,53607,1377533050,443700000000,3
499790,GS피앤엘,3.07,-11.04,백화점과일반상점,206158,4558871150,440244670200,2
475150,SK이터닉스,3.35,-22.28,에너지장비및서비스,141710,1830167660,439342310800,3
034120,SBS,5.78,50.03,방송과엔터테인먼트,190974,4478878200,436881654900,3
003920,남양유업,2.45,9.23,식품,8601,542916100,428910261000,2
003300,한일홀딩스,2.13,5.01,건축자재,10189,140442170,426727114560,2
448730,삼성FN리츠,1.11,-3.99,부동산,49024,226621120,418374750000,1
017810,풀무원,2.52,0.46,식품,38400,418544520,417801140320,2
460860,동국제강,2.25,-14.08,철강,97272,811251600,414226941950,2
002960,한국쉘석유,1.56,-1.4,화학,5153,1631722500,410150000000,1
034310,NICE,1.14,-3.69,IT서비스,3595,39155020,406185155480,1
357120,코람코라이프인프라리츠,1.61,-11.17,부동산,64249,266738105,406375102950,1
003280,흥아해운,2.23,-19.81,해운사,1136298,1931539280,405115954815,2
003545,대신증권우,0.76,0.58,증권,27101,420565100,402740000000,1
432320,KB스타리츠,1.48,-9.52,부동산,38966,154266170,399572282900,1
126560,현대퓨처넷,2.67,-11.67,화장품,772018,2799674350,396179587275,2
003520,영진약품,2.36,-14.46,제약,202754,437169685,393219371650,2
183190,아세아시멘트,1.59,-6.44,건축자재,28644,294571680,391229265240,1
029530,신도리코,1.15,-6.6,사무용전자제품,2768,105606050,385561109250,1
058650,세아홀딩스,2.07,-5.91,철강,9,858900,383200000000,2
031430,신세계인터내셔날,2.25,-22.08,"섬유,의류,신발,호화품",435539,4644969670,380562000000,2
005810,풍산홀딩스,1.86,-0.75,비철금속,53214,1389803150,380616508800,2
003960,사조대림,3.44,-16.65,식품,31227,1292132000,380783603850,3
084010,대한제강,1.92,17.89,철강,47185,759607340,376971791700,2
094800,맵스리얼티1,1.19,-10.06,기타,93513,381417975,377835727170,1
004690,삼천리,0.99,2.23,가스유틸리티,9543,873791400,372251295000,1
005389,현대차3우B,1.37,-10.25,자동차,7905,1219033600,368248498800,1
084690,대상홀딩스,6.58,14.71,식품,239539,2419489300,364660257660,3
036530,SNT홀딩스,1.61,-3.04,자동차부품,4764,106377650,363576657800,1
161000,애경케미칼,3.09,-36.23,화학,87024,640596970,358054498240,2
026890,스틱인베스트먼트,2.28,7.76,창업투자,26195,225557670,359265868500,2
