Code,Name,Volatility,TotalReturn,Sector,Volume,Amount,Marcap,Risk
383220,F&F,3.43,14.07,"섬유,의류,신발,호화품",626,37755500,2329070160000,3
007700,F&F홀딩스,1.23,0.41,"섬유,의류,신발,호화품",29,355830,479933283090,1
114090,GKL,1.49,5.95,"호텔,레스토랑,레저",583,6715040,718762885400,1
078930,GS,1.41,-3.56,석유와가스,1001,39153050,3642282817600,1
006360,GS건설,2.21,-0.11,건설,3839,69927930,1559294747800,2
001250,GS글로벌,2.43,6.1,무역회사와판매업체,10089,28184795,229856532740,2
007070,GS리테일,2.13,-12.02,백화점과일반상점,751,13103560,1458949391750,2
078935,GS우,0.95,-0.27,석유와가스,37,1366900,65860079400,1
499790,GS피앤엘,3.02,-10.24,백화점과일반상점,177,4044350,452143174800,2
012630,HDC,1.02,12.69,건설,1695,20936770,740797340400,1
039570,HDC랩스,1.75,-0.12,건설,2,16680,216486392340,2
089470,HDC현대EP,1.82,5.88,자동차부품,73,259305,112288000000,2
294870,HDC현대산업개발,2.65,-2.3,건설,1081,19480620,1188968233200,2
009540,HD한국조선해양,3.12,18.62,조선,8130,1894921000,16560909144000,3
267250,HD현대,2.53,4.9,석유와가스,1846,150950400,6469533661500,2
267270,HD현대건설기계,2.57,2.15,기계,10691,657859300,1120301863200,2
443060,HD현대마린솔루션,3.25,22.38,조선,1228,195043500,7040880000000,3
071970,HD현대마린엔진,4.07,32.27,조선,78971,1997385050,856517748750,3
010620,HD현대미포,3.22,7.37,조선,6668,884611900,5276357882900,3
322000,HD현대에너지솔루션,4.32,16.46,에너지장비및서비스,5988,143721450,270480000000,3
042670,HD현대인프라코어,2.76,-4.25,기계,29698,207770770,1346664510330,2
267260,HD현대일렉트릭,2.61,12.53,전기장비,4817,1909836000,14256641892500,2
329180,HD현대중공업,3.0,34.94,조선,6786,1966487000,25655430524000,2
097230,HJ중공업,9.05,106.07,건설,116254,822397000,575425281710,3
014790,HL D&I,1.81,-2.05,건설,27,58050,81395992150,2
003580,HLB글로벌,2.23,15.83,판매업체,121,537805,216551227560,2
204320,HL만도,2.82,8.24,자동차부품,1380,58062850,1986286176000,2
060980,HL홀딩스,1.62,-3.54,자동차부품,51,1750150,340161711500,2
011200,HMM,1.89,3.98,해운사,16898,319292890,16757371213920,2
035000,HS애드,0.73,0.32,광고,1,6320,104706024880,1
002460,HS화성,2.1,13.8,건설,77,769230,101398500000,2
487570,HS효성,2.2,3.25,복합기업,1,30400,113268180800,2
298050,HS효성첨단소재,2.81,3.38,화학,376,70824500,840438244800,2
003560,IHQ,0.0,0.0,방송과엔터테인먼트,0,0,64669472240,1
175330,JB금융지주,1.51,-9.0,은행,5590,90242150,3152544479680,1
234080,JW생명과학,1.4,0.55,제약,934,10220130,172596638600,1
001060,JW중외제약,2.54,10.02,제약,721,17844850,577491064000,2
001067,JW중외제약2우B,1.5,-1.47,제약,0,0,12703366500,1
001065,JW중외제약우,2.23,13.12,제약,0,0,10173042250,2
096760,JW홀딩스,1.91,7.52,제약,2,6070,224362198970,2
105560,KB금융,1.54,2.64,은행,20950,1781756800,33725385851100,1
415640,KB발해인프라,0.91,-6.81,운송인프라,126,951300,925218887400,1
432320,KB스타리츠,1.63,0.13,부동산,610,2426665,402614711450,2
002380,KCC,2.5,1.07,건축자재,97,22873000,2114980098000,2
344820,KCC글라스,0.76,-0.13,건축자재,33,1227700,594901572000,1
009070,KCTC,2.46,2.99,항공화물운송과물류,63,249050,118500000000,2
009440,KC그린홀딩스,6.24,-9.51,상업서비스와공급품,155,138880,20525582336,3
119650,KC코트렐,5.63,3.86,상업서비스와공급품,75,45825,39234955019,3
092220,KEC,3.39,26.33,반도체와반도체장비,15555,13493975,173660116965,3
003620,KG모빌리티,1.88,-0.51,자동차,1942,7517755,762048505520,2
016380,KG스틸,2.31,-1.18,철강,1108,6463190,584051958480,2
001390,KG케미칼,2.28,6.55,자동차,30,114885,261894078000,2
033180,KH 필룩스,0.0,0.0,전기제품,0,0,128260035150,1
015590,KIB플러그에너지,0.0,0.0,기계,0,0,122045495160,1
001940,KISCO홀딩스,2.46,-10.47,철강,94,1809620,312365897800,2
025000,KPX케미칼,1.41,0.12,화학,1,43350,209814000000,1
092230,KPX홀딩스,1.31,-1.32,화학,11,577500,221793915000,1
000040,KR모터스,3.57,12.05,자동차,608,303392,30006301132,3
044450,KSS해운,1.92,-0.92,해운사,141,1214830,198538568000,2
030200,KT,1.55,-0.11,다각화된통신서비스,5991,261782350,11051150887250,1
033780,KT&G,1.29,-9.31,담배,2778,293628200,13363642180200,1
058850,KTcs,2.35,5.89,상업서비스와공급품,17527,49492115,119731425000,2
058860,KTis,1.99,3.21,상업서비스와공급품,12762,34865250,94661440000,2
093050,LF,1.29,6.18,"섬유,의류,신발,호화품",8,128240,468717200000,1
003550,LG,1.75,-0.13,복합기업,1941,143714300,11734654077800,2
034220,LG디스플레이,2.15,2.18,디스플레이패널,8963,83088470,4645000000000,2
051900,LG생활건강,1.35,-6.74,화장품,1442,445813500,4833831971500,1
051905,LG생활건강우,0.62,-1.94,화장품,3,408600,285978731400,1
373220,LG에너지솔루션,2.5,-4.55,전기제품,3070,1120930000,85761000000000,2
003555,LG우,0.69,-0.34,복합기업,0,0,177066932000,1
032640,LG유플러스,1.39,-2.78,무선통신서비스,5830,60775060,4571320949670,1
011070,LG이노텍,2.83,6.89,전자장비와기기,1454,239842800,3890872390800,2
066570,LG전자,1.94,2.37,전자제품,6363,544927700,14040982441200,2
066575,LG전자우,2.11,2.97,전자제품,100,4153100,712359368400,2
037560,LG헬로비전,1.79,3.53,방송과엔터테인먼트,74,184260,192842693850,2
051910,LG화학,2.79,-4.85,화학,3812,964909000,17965751293500,2
051915,LG화학우,2.81,-10.47,화학,43,6872000,1232514640000,2
079550,LIG넥스원,4.77,32.88,우주항공과국방,7537,1838794000,5346000000000,3
006260,LS,2.71,7.57,전기장비,2620,259929900,3197460000000,2
010120,LS ELECTRIC,2.48,16.08,전기장비,2866,492648000,5154000000000,2
000680,LS네트웍스,2.9,10.49,증권,673,2005240,234438972600,2
229640,LS에코에너지,3.46,20.07,전기장비,9012,302472300,1019808470700,3
108320,LX세미콘,2.11,14.69,디스플레이장비및부품,783,46204100,961220130000,2
001120,LX인터내셔널,1.75,-4.29,무역회사와판매업체,2713,72738600,1040706000000,2
108670,LX하우시스,1.18,-3.42,건축자재,161,5216400,290552508000,1
108675,LX하우시스우,1.22,-3.57,건축자재,0,0,20904682500,1
383800,LX홀딩스,0.75,-0.29,복합기업,1170,7967700,519471498900,1
38380K,LX홀딩스1우,0.84,-1.84,복합기업,1,8260,12103254100,1
023150,MH에탄올,3.84,14.46,음료,9,49320,40877034040,3
035420,NAVER,2.61,0.24,양방향미디어와서비스,9828,2031393500,32796460656000,2
181710,NHN,2.08,1.76,IT서비스,101,1803860,603062956780,2
400760,NH올원리츠,1.18,0.44,부동산,3972,13604100,146683005875,1
005940,NH투자증권,1.43,-1.47,증권,3934,52646470,4417871113510,1
005945,NH투자증권우,0.95,0.5,증권,10,122180,230414519280,1
338100,NH프라임리츠,0.98,1.23,부동산,202,843350,77905500000,1
034310,NICE,1.48,0.28,IT서비스,57,622180,405071302220,1
030190,NICE평가정보,1.89,3.89,상업서비스와공급품,121,1436990,718244577510,2
008260,NI스틸,1.89,-1.27,건축자재,99,346005,99957408915,2
004250,NPC,1.73,5.02,포장재,60,263700,161384400000,2
004255,NPC우,1.1,3.82,포장재,1,2585,13648800000,1
456040,OCI,2.89,0.0,화학,225,13902800,555054690000,2
010060,OCI홀딩스,4.59,23.39,화학,2385,170011000,1365693004200,3
178920,PI첨단소재,3.56,22.54,화학,354,6657360,552086853600,3
005490,POSCO홀딩스,2.19,-3.32,철강,4862,1265283500,21523650208500,2
010950,S-Oil,2.17,3.89,석유와가스,1332,78340800,6631126448800,2
010955,S-Oil우,1.89,4.18,석유와가스,1,39550,159067212850,2
034120,SBS,10.21,56.01,방송과엔터테인먼트,18107,423944000,429461159700,3
005090,SGC에너지,2.08,1.24,에너지장비및서비스,16,394350,356630991750,2
001380,SG글로벌,10.45,56.03,자동차부품,81729,295941250,162320556230,3
004060,SG세계물산,1.72,1.57,"섬유,의류,신발,호화품",62,20088,65585687040,2
001770,SHD,1.33,6.55,철강,230,3355700,17725070020,1
002360,SH에너지화학,3.41,5.79,화학,2305,1224666,58789743170,3
009160,SIMPAC,2.62,10.73,비철금속,11,42360,251903636600,2
033530,SJG세종,2.05,8.12,자동차부품,917,3713860,112953101660,2
123700,SJM,1.72,2.8,자동차부품,140,412300,45956424610,2
025530,SJM홀딩스,1.4,1.09,자동차부품,20,65100,48610196040,1
034730,SK,2.3,6.34,석유와가스,897,125321100,10164878960600,2
011790,SKC,4.79,27.93,화학,10560,1259273000,4544195760000,3
018670,SK가스,2.29,7.95,가스유틸리티,116,26167000,2086035144000,2
001740,SK네트웍스,1.67,3.61,복합기업,4068,17324375,944856641540,2
006120,SK디스커버리,2.69,-8.46,석유와가스,45,1668250,696015927750,2
006125,SK디스커버리우,0.85,-2.15,석유와가스,0,0,43198869000,1
210980,SK디앤디,2.59,0.82,부동산,249,1835130,137210105340,2
395400,SK리츠,1.85,2.64,부동산,364,1704420,1278015809100,2
302440,SK바이오사이언스,5.72,5.87,제약,8748,453274200,4089728694600,3
326030,SK바이오팜,3.0,15.38,제약,5425,628899800,9099999650000,2
402340,SK스퀘어,3.59,19.69,복합기업,5182,473306100,12289196352000,3
361610,SK아이이테크놀로지,3.76,6.77,전기제품,1198,29789300,1768180281600,3
100090,SK오션플랜트,2.48,17.32,에너지장비및서비스,270,3744000,819266661120,2
03473K,SK우,1.38,4.63,석유와가스,7,822500,66520862500,1
096770,SK이노베이션,2.93,3.8,석유와가스,11111,1358935500,18486656582400,2
096775,SK이노베이션우,2.17,0.91,석유와가스,2,154400,96378487200,2
475150,SK이터닉스,2.5,4.88,에너지장비및서비스,2821,36164200,431930093900,2
001510,SK증권,1.68,2.11,증권,9012,4378624,229206232935,2
001515,SK증권우,1.72,1.1,증권,3,5250,6846899500,2
285130,SK케미칼,2.97,8.73,화학,388,17234200,766067965200,2
28513K,SK케미칼우,2.62,5.77,화학,0,0,42625894350,2
017670,SK텔레콤,1.2,-1.07,무선통신서비스,9808,543595900,11920847941500,1
000660,SK하이닉스,3.29,15.2,반도체와반도체장비,295829,57070929400,139849254316500,3
003570,SNT다이내믹스,3.39,19.03,자동차부품,525,10647050,668379209700,3
064960,SNT모티브,1.25,0.99,자동차부품,51,2058700,593699321600,1
100840,SNT에너지,7.17,44.22,기계,607,14363550,484964361350,3
036530,SNT홀딩스,2.03,3.93,자동차부품,70,1577100,369283017900,2
005610,SPC삼립,2.02,17.06,식품,8568,482382700,473732594100,2
011810,STX,2.22,11.93,무역회사와판매업체,1095,5049625,142682464200,2
465770,STX그린로지스,2.77,8.67,해운사,961,7816620,58157069520,2
077970,STX엔진,3.36,20.65,조선,31566,635592960,459717901920,3
002820,SUN&L,1.68,15.83,종이와목재,78,234000,37823967000,2
084870,TBH글로벌,4.38,8.2,"섬유,의류,신발,호화품",300,369900,25716457827,3
002710,TCC스틸,3.47,-3.55,철강,2400,70363400,773304061500,3
069260,TKG휴켐스,1.91,-5.92,화학,402,6949080,709243501800,2
007980,TP,2.33,7.74,"섬유,의류,신발,호화품",2160,3130647,73896887720,2
002900,TYM,4.34,-3.16,기계,15462,69280600,200702008980,3
024070,WISCOM,2.46,-15.67,화학,73,156350,33181738270,2
037270,YG PLUS,2.83,-6.77,방송과엔터테인먼트,25572,99551235,249911875400,2
000500,가온전선,3.37,40.76,전기장비,3201,191811600,591502740000,3
000860,강남제비스코,1.82,9.38,건축자재,167,4359250,168025000000,2
035250,강원랜드,1.39,-1.9,"호텔,레스토랑,레저",3024,49733400,3519321225000,1
011420,갤럭시아에스엠,3.54,3.24,레저용장비와제품,874,1802615,56752266640,3
002100,경농,1.1,2.83,화학,6,54420,177069755250,1
009450,경동나비엔,3.65,27.02,가정용기기와용품,458,44060600,1408782846400,3
267290,경동도시가스,0.92,-1.56,가스유틸리티,12,212400,104348686200,1
012320,경동인베스트,2.51,3.02,비철금속,124,8000900,152780485800,2
000050,경방,1.53,7.13,"섬유,의류,신발,호화품",17,110680,178747560400,1
214390,경보제약,3.8,28.94,제약,630,4472770,169738706000,3
012610,경인양행,1.74,3.14,화학,95,264575,115901576525,2
009140,경인전자,1.63,-6.62,전자제품,72,1473450,32201338500,2
013580,계룡건설,1.7,3.97,건설,14,180320,115030082160,2
012200,계양전기,2.48,21.66,자동차부품,1221,1980098,44264319954,2
012205,계양전기우,2.96,15.33,자동차부품,2,7600,4442500200,2
002140,고려산업,2.91,1.5,식품,2273,6166980,67585841750,2
010130,고려아연,5.99,-40.93,비철금속,1299,1191031000,18777877681000,3
002240,고려제강,1.31,11.23,철강,26,480020,459250000000,1
009290,광동제약,1.94,6.41,제약,391,2244340,300895684740,2
017040,광명전기,3.34,11.55,전기장비,1202,1894352,68300081240,3
017900,광전자,1.95,11.95,전자장비와기기,101,181800,104298773400,2
037710,광주신세계,0.91,-1.37,백화점과일반상점,2,57500,228769212500,1
030610,교보증권,1.11,2.39,증권,163,911000,635913322380,1
339770,교촌에프앤비,4.26,12.42,식품,482,2687070,140152049400,3
007690,국도화학,2.27,18.83,화학,75,2424400,293295550800,2
001140,국보,0.0,0.0,항공화물운송과물류,0,0,33456978680,1
002720,국제약품,3.08,13.28,제약,61263,346893320,118918255840,3
083420,그린케미칼,5.76,56.29,화학,10215,70521670,166320000000,3
014530,극동유화,1.97,2.77,석유와가스,1257,4418580,123089052600,2
014280,금강공업,2.26,-1.22,건축제품,163,658995,118343955495,2
014285,금강공업우,1.77,7.72,건축제품,0,0,3952162500,2
008870,금비,2.46,9.7,포장재,171,10630800,62900000000,2
001570,금양,7.24,0.95,화학,15687,326876450,1327319317000,3
002990,금호건설,2.33,-0.18,건설,326,883675,100329010425,2
002995,금호건설우,11.36,-6.0,건설,1007,13252120,3846220560,3
011780,금호석유,3.09,-3.59,화학,595,56143100,2574918095400,3
011785,금호석유우,1.87,-8.61,화학,12,571200,143917933600,2
214330,금호에이치티,4.42,18.45,자동차부품,5168,3452426,143322467770,3
001210,금호전기,4.03,58.36,디스플레이장비및부품,17659,17815866,56145922833,3
073240,금호타이어,2.21,0.64,자동차부품,4751,22402215,1361613760380,2
092440,기신정기,1.54,9.33,기계,1,2565,74898000000,1
000270,기아,2.1,4.49,자동차,18314,1815329100,39568426884000,2
024110,기업은행,1.2,0.84,은행,18786,270637420,11554700841810,1
013700,까뮤이앤씨,1.73,-2.64,건설,533,692890,77437075680,2
004540,깨끗한나라,7.92,6.43,종이와목재,4052,9575330,88446645875,3
004545,깨끗한나라우,7.53,8.9,종이와목재,0,0,4434197600,3
001260,남광토건,4.44,-2.99,건설,531,4310580,79643833200,3
008350,남선알미늄,6.18,14.75,비철금속,38570,58932841,196587454070,3
008355,남선알미우,9.21,13.67,비철금속,75,1216500,4993975800,3
004270,남성,2.11,12.71,전자장비와기기,695,800604,41716408320,2
003920,남양유업,1.84,1.79,식품,10,620600,421433220000,2
003925,남양유업우,1.71,-1.73,식품,0,0,74000000000,2
025860,남해화학,1.65,2.42,화학,79,500100,314963864620,2
005720,넥센,1.4,-0.88,자동차부품,20,90200,241483336270,1
005725,넥센우,0.83,0.66,자동차부품,1,3065,11035839000,1
002350,넥센타이어,1.79,-3.67,자동차부품,318,1934090,591867334620,2
002355,넥센타이어1우B,1.69,1.72,자동차부품,1052,3092880,19110000000,2
092790,넥스틸,3.08,-0.13,철강,3745,28505280,197355180000,3
251270,넷마블,2.31,-3.12,게임엔터테인먼트,1090,57028500,4529749555400,2
090350,노루페인트,1.74,1.15,건축자재,434,3409080,157000000000,2
090355,노루페인트우,1.28,6.09,건축자재,0,0,5974325400,1
000320,노루홀딩스,1.07,-2.88,건축자재,66,839640,168664706190,1
000325,노루홀딩스우,2.35,3.91,건축자재,0,0,7111922800,2
006280,녹십자,3.24,18.94,제약,270,45641800,1975024922000,3
005250,녹십자홀딩스,3.42,7.0,제약,2295,36824360,756213616800,3
005257,녹십자홀딩스2우,2.72,11.78,제약,22,553300,21276648500,2
004370,농심,2.36,5.07,식품,186,67837000,2214081688000,2
072710,농심홀딩스,0.9,0.47,식품,21,1329300,293572107000,1
058730,다스코,2.91,4.52,건축자재,1733,5191085,56390823000,2
030210,다올투자증권,4.88,24.25,증권,31,95790,188215317540,3
023590,다우기술,1.36,3.87,증권,113,2048070,816572429400,1
145210,다이나믹디자인,3.78,-1.38,자동차부품,778,1260360,56022332940,3
019680,대교,2.32,0.2,교육서비스,1268,3150710,207945496750,2
019685,대교우B,2.86,8.12,교육서비스,5,7125,27683460750,2
006370,대구백화점,4.24,24.62,백화점과일반상점,23,150880,70989768160,3
008060,대덕,0.84,4.45,전자장비와기기,156,1063920,231130823000,1
00806K,대덕1우,2.14,2.7,전자장비와기기,6,43380,8765341110,2
353200,대덕전자,3.43,21.48,전자장비와기기,10632,172813540,812908416250,3
35320K,대덕전자1우,2.17,11.96,전자장비와기기,130,1072500,17288031750,2
000490,대동,3.85,-5.47,기계,14680,149327830,260510406080,3
008110,대동전자,0.0,0.0,전자장비와기기,0,0,157776322880,1
005750,대림B&Co,1.69,-3.4,건축제품,45,165150,61187120800,2
006570,대림통상,2.64,-2.1,건축제품,0,0,38976000000,2
001680,대상,2.01,-3.66,식품,415,7949220,664202639250,2
001685,대상우,1.77,-8.19,식품,84,1312860,21389181030,2
084690,대상홀딩스,6.05,-15.61,식품,9138,91463450,363573881520,3
084695,대상홀딩스우,6.73,-13.74,식품,679,13002850,17493180300,3
128820,대성산업,2.95,1.86,석유와가스,5477,18067210,149050900010,2
117580,대성에너지,1.88,6.89,가스유틸리티,741,6402170,237325000000,2
016710,대성홀딩스,1.03,2.01,가스유틸리티,592,4207960,114235158900,1
003540,대신증권,1.23,-2.39,증권,335,5316350,807804794000,1
003547,대신증권2우B,0.83,-0.14,증권,38,559190,147100000000,1
003545,대신증권우,0.94,0.06,증권,95,1476090,403780000000,1
009190,대양금속,2.87,-4.2,철강,478,730065,64598978650,2
014160,대영포장,2.67,11.23,포장재,83116,96641822,126062860487,2
047040,대우건설,2.01,-3.58,건설,13252,43001050,1350773573500,2
003090,대웅,2.42,9.02,제약,533,11677900,1279123560000,2
069620,대웅제약,2.18,7.09,제약,153,19300100,1466860395000,2
000430,대원강업,1.74,1.57,자동차부품,493,1913170,239630000000,2
006340,대원전선,7.65,26.04,전기장비,79937,239637090,222313253875,3
006345,대원전선우,13.32,44.7,전기장비,733,2954310,10537224000,3
003220,대원제약,1.91,10.57,제약,10946,168119370,345384778200,2
024890,대원화성,1.31,1.49,"섬유,의류,신발,호화품",1760,1791676,41867889280,1
002880,대유에이텍,2.26,1.67,자동차부품,7,8176,54597015360,2
000300,대유플러스,0.0,0.0,자동차부품,0,0,156936737152,1
012800,대창,3.68,3.2,비철금속,7579,9851184,117935805706,3
015230,대창단조,2.05,4.79,기계,50,251620,143432594600,2
001070,대한방직,1.64,12.23,"섬유,의류,신발,호화품",35,194350,29945000000,2
006650,대한유화,3.95,11.56,화학,60,5190000,562250000000,3
001440,대한전선,3.35,8.2,전기장비,24706,293976130,2213129451000,3
084010,대한제강,1.36,1.9,철강,2,32020,374864495970,1
001790,대한제당,1.49,1.71,식품,654,1743020,239489868600,1
001795,대한제당우,1.16,2.19,식품,84,194880,15040003200,1
001130,대한제분,0.95,4.32,식품,36,4593600,215644000000,1
003490,대한항공,1.99,-1.48,항공사,10553,244593050,8579541401300,2
003495,대한항공우,1.01,-2.61,항공사,4,90600,25159484100,1
005880,대한해운,1.99,4.89,해운사,11619,20539059,566614351800,2
003830,대한화섬,1.25,-4.05,화학,0,0,141564800000,1
016090,대현,1.8,4.35,"섬유,의류,신발,호화품",157,357020,100520843700,2
069460,대호에이엘,3.13,-4.73,비철금속,4453,5391031,82154422524,3
475560,더본코리아,3.08,2.04,"호텔,레스토랑,레저",1415,46319200,476356400000,3
192080,더블유게임즈,1.72,-3.18,게임엔터테인먼트,548,28447900,1119936702600,2
012510,더존비즈온,3.29,-7.4,소프트웨어,1772,99736100,1713589017600,3
004830,덕성,4.05,-3.6,"섬유,의류,신발,호화품",3789,26283160,108662400000,3
004835,덕성우,5.53,-2.23,"섬유,의류,신발,호화품",1001,10100090,14045280000,3
024900,덕양산업,2.6,5.49,자동차부품,706,2082700,96066691000,2
145720,덴티움,2.87,15.45,건강관리장비와용품,1024,69273700,754894206000,2
002150,도화엔지니어링,1.61,0.46,건설,303,1999760,222214800000,1
460850,동국씨엠,1.61,7.13,철강,3924,24344860,185969640320,1
460860,동국제강,2.11,0.36,철강,1195,10013270,413234781610,2
001230,동국홀딩스,1.08,0.81,철강,22,163820,236595593520,1
023450,동남합성,2.02,13.55,화학,122,4135800,118650000000,2
004140,동방,2.75,10.05,항공화물운송과물류,4642,10368950,106977038180,2
007590,동방아그로,0.71,-0.97,화학,0,0,83475747010,1
005960,동부건설,1.38,4.08,건설,9,34630,87884501350,1
005965,동부건설우,3.78,-9.8,건설,171,3462750,4571073000,3
026960,동서,3.02,-6.85,식품,883,23334100,2647035000000,2
002210,동성제약,3.51,5.59,제약,428,2019920,122674559000,3
102260,동성케미컬,1.64,0.49,화학,25,92875,184597339520,2
000640,동아쏘시오홀딩스,2.26,11.24,제약,4,423600,672349886700,2
170900,동아에스티,1.8,7.61,제약,661,40320200,552207978000,2
028100,동아지질,2.11,7.92,건설,147,2053500,186515762860,2
001520,동양,2.21,-5.5,건축자재,715,500691,167317528163,2
001527,동양2우B,4.84,4.32,건축자재,0,0,2684550300,3
084670,동양고속,1.34,1.38,도로와철도운송,3,22200,21427210600,1
082640,동양생명,3.93,-17.44,생명보험,231,1074775,751124213175,3
001525,동양우,4.68,2.05,건축자재,18,76260,2619179440,3
008970,동양철관,2.95,7.94,철강,17518,11859701,106324312320,2
092780,동양피스톤,1.63,3.51,자동차부품,3,14145,62089288900,2
049770,동원F&B,1.57,-0.16,식품,66,1997600,582727724000,1
018500,동원금속,14.09,116.31,자동차부품,69311,157638480,106133697910,3
006040,동원산업,2.04,5.06,식품,35,1211900,1251760851250,2
030720,동원수산,2.51,13.42,식품,242,1210000,23269025000,2
014820,동원시스템즈,2.63,-1.08,포장재,140,5732650,1207486895300,2
014825,동원시스템즈우,0.89,-0.74,포장재,5,100250,5295425550,1
111380,동인기연,3.28,10.86,"섬유,의류,신발,호화품",21,386560,113735680000,3
163560,동일고무벨트,2.91,7.7,자동차부품,339,2400170,99107000000,2
004890,동일산업,1.45,0.9,철강,0,0,94947167250,1
002690,동일제강,2.34,3.74,철강,5,6740,27364885280,2
000020,동화약품,1.71,5.92,제약,1978,12913520,181554555000,2
000150,두산,3.89,38.55,복합기업,1214,354749500,4849745572500,3
000157,두산2우B,3.4,29.05,복합기업,1,118100,105467787800,3
454910,두산로보틱스,7.11,25.29,기계,21519,1391954100,4180888710000,3
241560,두산밥캣,2.9,-2.78,기계,5899,245773400,4175377763900,2
034020,두산에너빌리티,2.17,7.92,기계,213423,3988926790,11940059761440,2
000155,두산우,3.31,22.1,복합기업,5,598500,478376501400,3
336260,두산퓨얼셀,2.32,2.61,전기제품,2853,48848260,1128456898980,2
33626K,두산퓨얼셀1우,2.05,4.88,전기제품,110,559900,68023778000,2
33626L,두산퓨얼셀2우B,2.24,8.0,전기제품,1,8410,25114783000,2
016740,두올,2.45,-3.38,자동차부품,317,992235,98297649760,2
192650,드림텍,2.62,6.53,핸드셋,3424,26095270,524942112420,2
024090,디씨엠,1.4,4.33,비철금속,9,101520,128592000000,1
003160,디아이,5.14,63.19,반도체와반도체장비,14769,246799920,470063000000,3
092200,디아이씨,2.79,12.67,자동차부품,255,1018910,154776504620,2
377190,디앤디플랫폼리츠,1.68,7.96,부동산,2123,6475870,270946000000,2
013570,디와이,2.02,6.6,기계,953,3818495,106199719155,2
210540,디와이파워,1.96,-0.27,기계,13,147320,124771300400,2
032350,롯데관광개발,2.19,0.13,"호텔,레스토랑,레저",1206,9660060,611093387660,2
089860,롯데렌탈,1.86,-2.94,도로와철도운송,68,2023000,1080204293000,2
330590,롯데리츠,1.88,4.51,부동산,2429,7542085,901582918080,2
000400,롯데손해보험,2.02,6.06,손해보험,70,144280,637741137600,2
023530,롯데쇼핑,2.03,-3.6,백화점과일반상점,229,12277800,1516277268000,2
020150,롯데에너지머티리얼즈,4.6,9.87,전자장비와기기,872,21149700,1115882207000,3
280360,롯데웰푸드,2.15,-3.37,식품,130,13945000,1008555960600,2
286940,롯데이노베이트,2.38,10.27,IT서비스,415,8474550,308639086800,2
004000,롯데정밀화학,2.66,8.34,화학,404,16160000,1032000000000,2
004990,롯데지주,3.53,4.89,복합기업,407,8628400,2224075824400,3
00499K,롯데지주우,1.13,-1.67,복합기업,10,265500,21388759650,1
005300,롯데칠성,1.86,-4.56,음료,145,15955900,1020677240000,2
005305,롯데칠성우,0.84,0.15,음료,0,0,52023301000,1
